ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
10,1,0,1,1,0,1271.0842105263157,202.17744360902256,0,1
10,2,0,0,0,0,1341.6184486373165,170.26415094339623,0,2
10,3,0,0,0,0,692.6744186046511,164.95348837209303,0,3
10,4,0,0,0,0,1068.5733870967742,190.25887096774193,0,4
10,5,0,1,0,0,1159.1063321385902,197.0609318996416,0,5
10,6,0,1,1,0,875.378084179971,280.5740203193033,0,6
10,7,0,0,0,0,1395.32,215.11,0,7
10,8,0,1,1,0,1107.6877857609406,324.9497060744611,0,8
10,9,0,1,1,0,1003.8755670771225,337.1555411535969,0,9
10,10,0,1,1,0,618.4600231749711,338.3151796060255,0,10
10,11,0,1,1,0,529.9346246973365,318.5266343825666,0,11
10,12,0,1,1,0,675.7761332099908,390.38575393154485,0,12
10,13,0,0,0,0,1432.124183006536,407.1764705882353,0,13
10,14,0,1,1,0,716.1540178571429,431.59449404761904,0,14
10,15,0,1,1,1,778.885632183908,537.2143678160919,0,15
10,16,0,2,1,1,851.320987654321,568.5561167227834,0,16
10,17,0,0,0,0,1037.2278481012659,487.49367088607596,0,17
10,18,0,1,1,0,1818.184381778742,535.851409978308,0,18
10,19,0,2,1,0,343.18754633061525,514.889547813195,0,19
10,20,0,2,1,0,749.4387688277668,593.1218074656189,0,20
10,21,0,0,0,0,1217.7441860465117,635.6279069767442,0,21
10,22,0,0,0,0,1083.126582278481,632.2784810126582,0,22
10,23,0,0,0,0,1219.7604166666667,689.0104166666666,0,23
10,24,0,0,0,0,309.8376623376623,731.5649350649351,0,24
10,25,0,1,1,0,1837.6636363636364,798.8482517482518,0,25
10,26,0,0,0,0,1752.575,799.1875,0,26
10,27,0,2,1,1,900.0648379052369,934.6359102244389,0,27
10,28,0,0,0,0,1214.55421686747,857.3493975903615,0,28
10,29,0,2,1,0,325.5755351681957,897.4813455657493,0,29
10,30,0,2,1,1,562.7037037037037,956.8793793793794,0,30
10,31,0,0,1,1,1340.8126001067806,994.7757608115323,0,31
10,32,0,1,1,0,170.03724928366762,972.5358166189112,0,32
10,33,0,0,0,0,1031.9473684210527,914.9052631578948,0,33
10,34,0,2,1,1,354.6025128498001,981.2267275842376,0,34
10,35,0,0,0,0,1270.1470588235295,932.7745098039215,0,35
10,36,0,0,0,0,306.9156626506024,958.6746987951807,0,36
10,37,0,1,1,1,1095.6553873552982,972.7368655387355,0,37
10,38,0,0,0,0,1242.8937198067633,964.135265700483,0,38
10,39,0,2,1,0,1458.9324566646742,1064.6987447698746,0,39
10,40,0,2,1,1,451.38694638694636,1073.4248251748252,0,40
10,41,0,1,1,1,1215.900386431945,1107.5830828681837,0,41
10,42,0,0,0,0,1245.6506024096386,1032.8433734939758,0,42
10,43,0,2,1,1,1007.8278210116731,1081.2548638132296,0,43
10,44,0,1,1,1,369.56404365307293,1149.641585295807,0,44
10,45,0,1,1,1,697.9948405253283,1171.1318011257035,0,45
10,46,0,1,1,0,199.5009185548071,1174.3974280465402,0,46
10,47,0,1,1,1,921.9907306434023,1181.3642311886588,0,47
10,48,0,0,0,0,1808.939393939394,1130.8257575757575,0,48
10,49,0,0,0,0,945.8453608247422,1135.360824742268,0,49
10,50,0,2,1,1,827.3799698037242,1219.3281328636135,0,50
10,51,0,0,0,0,981.2285714285714,1154.8761904761905,0,51
10,52,0,0,0,0,623.9625,1178.6875,0,52
10,53,0,2,1,1,472.4478221415608,1266.5290381125226,0,53
10,54,0,1,1,1,1606.2948186528497,1225.3316062176166,0,54
10,55,0,0,1,0,250.2051451187335,1265.0791556728232,0,55
10,56,0,0,1,0,334.6551966292135,1292.9058988764045,0,56
10,57,0,1,1,1,575.7936078006501,1307.3629469122427,0,57
10,58,0,2,1,0,1700.6837082481254,1350.9038854805726,0,58
10,59,0,2,1,1,1393.065876777251,1353.650710900474,0,59
10,60,0,1,1,0,294.6144874155924,1386.732351135666,0,60
10,61,0,0,1,0,1803.1060810810811,1341.043918918919,0,61
10,62,0,1,1,0,233.4738778513613,1377.6210448859456,0,62
10,63,0,0,0,0,1404.2,1340.4,0,63
10,64,0,0,0,0,1073.013888888889,1357.9388888888889,0,64
10,65,0,1,1,0,1565.1258972943126,1387.3738266151297,0,65
10,66,0,0,0,0,939.4020618556701,1403.381443298969,0,66
10,67,0,2,1,1,1182.817722938867,1443.6797532249018,0,67
10,68,0,0,0,0,214.20649651972158,1413.4176334106728,0,68
10,69,0,1,1,0,1783.8946692357097,1407.320488118176,0,69
10,70,0,0,0,0,677.7628032345013,1428.711590296496,0,70
10,71,0,1,1,0,1658.765281173594,1514.0521597392012,0,71
10,72,0,0,0,0,593.7714285714286,1446.3619047619047,0,72
10,73,0,0,0,0,638.4466019417475,1468.7184466019417,0,73
10,74,0,1,1,0,271.15816326530614,1538.030612244898,0,74
10,75,0,0,0,0,942.8066666666666,1499.26,0,75
10,76,0,0,0,0,931.7485714285714,1537.0285714285715,0,76
10,77,0,1,1,0,1502.401913875598,1605.7245386192756,0,77
10,78,0,2,1,1,1120.6691729323309,1667.8917293233083,0,78
10,79,0,1,1,0,1346.3219373219374,1633.3760683760684,0,79
10,80,0,2,1,0,711.1820563195809,1612.8172888015717,0,80
10,81,0,1,1,0,1601.3433162892622,1664.4382761139518,0,81
10,82,0,1,1,0,483.37355880092235,1676.5357417371254,0,82
10,83,0,1,1,0,641.244673983215,1690.329244673983,0,83
10,84,0,1,1,0,611.2818696883853,1733.1487252124646,0,84
10,85,0,1,1,0,745.3215978334462,1734.6377792823291,0,85
10,86,0,0,0,0,473.8881578947368,1721.907894736842,0,86
10,87,0,1,1,0,928.1040353089534,1789.1992433795713,0,87
10,88,0,0,0,0,906.4363636363636,1763.6181818181817,0,88
10,89,0,2,1,0,810.4791508718727,1791.4905231235784,0,89
10,90,0,1,1,0,1454.8504098360656,1838.7223360655737,0,90
10,91,0,1,1,0,834.4149184149184,1873.1989121989122,0,91
10,92,0,0,0,0,1396.7843137254902,1840.6764705882354,0,92
