ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,0,0,0,0,980.5980861244019,132.0,0,1
1,2,0,0,0,0,892.4239631336405,190.27649769585253,0,2
1,3,0,0,0,0,945.5067024128687,246.02949061662198,0,3
1,4,0,0,0,0,1428.169741697417,339.55350553505536,0,4
1,5,0,0,0,0,1394.3851351351352,327.69256756756755,0,5
1,6,0,0,0,0,1593.4891304347825,334.5597826086956,0,6
1,7,0,0,0,0,958.6254180602007,328.9264214046823,0,7
1,8,0,0,0,0,693.0060240963855,408.76506024096386,0,8
1,9,0,0,0,0,1244.8361904761905,410.4057142857143,0,9
1,10,0,0,0,0,845.9411764705883,411.54901960784315,0,10
1,11,0,0,0,0,1633.7070063694268,456.10828025477707,0,11
1,12,0,1,0,0,934.2749003984064,488.88645418326695,0,12
1,13,0,0,0,0,1619.21875,476.4479166666667,0,13
1,14,0,1,0,0,1173.851900393185,502.9305373525557,0,14
1,15,0,0,0,0,1108.7510040160641,482.91967871485946,0,15
1,16,0,1,0,0,886.4253393665158,561.789592760181,0,16
1,17,0,1,0,0,837.2815734989648,599.7349896480331,0,17
1,18,0,0,0,0,1570.2597402597403,610.4707792207793,0,18
1,19,0,0,0,0,1119.6777163904235,599.8038674033149,0,19
1,20,0,0,0,0,1101.4842105263158,643.0315789473684,0,20
1,21,0,0,0,0,1226.7685352622061,674.0777576853526,0,21
1,22,0,1,0,0,1376.81,700.59,0,22
1,23,0,0,0,0,1092.4383561643835,685.8127853881278,0,23
1,24,0,0,0,0,397.0619469026549,693.9026548672566,0,24
1,25,0,1,0,0,778.8852867830424,727.4763092269327,0,25
1,26,0,1,0,0,1575.190348525469,713.9624664879357,0,26
1,27,0,1,0,0,1054.8267857142857,795.3285714285714,0,27
1,28,0,0,0,0,920.1191489361702,770.4808510638297,0,28
1,29,0,1,0,0,1245.4102564102564,781.9013806706114,0,29
1,30,0,0,0,0,1397.4268292682927,804.890243902439,0,30
1,31,0,1,0,0,882.4431599229287,862.3526011560693,0,31
1,32,0,1,0,0,598.9021479713604,823.6778042959427,0,32
1,33,0,0,0,0,1045.4303797468353,835.7341772151899,0,33
1,34,0,0,0,0,1257.2086330935251,871.2841726618705,0,34
1,35,0,0,0,0,384.1865671641791,910.8059701492538,0,35
1,36,0,1,0,0,1314.651485148515,897.3544554455445,0,36
1,37,0,0,0,0,825.7766990291262,901.7864077669902,0,37
1,38,0,0,0,0,966.2564102564103,905.974358974359,0,38
1,39,0,0,0,0,1017.1442307692307,937.7019230769231,0,39
1,40,0,0,0,0,1523.1053984575835,969.8997429305913,0,40
1,41,0,0,0,0,985.5073891625616,975.1330049261084,0,41
1,42,0,0,0,0,1621.4925373134329,1005.0671641791045,0,42
1,43,0,1,0,0,1563.8759305210917,1031.8138957816377,0,43
1,44,0,0,0,0,224.28191489361703,1016.7021276595744,0,44
1,45,0,0,0,0,621.4736842105264,1026.6526315789474,0,45
1,46,0,0,0,0,1423.3711340206185,1037.6701030927834,0,46
1,47,0,0,0,0,618.9425287356322,1051.3984674329502,0,47
1,48,0,0,0,0,1716.5396825396826,1063.1031746031747,0,48
1,49,0,1,0,0,1721.4281767955802,1096.2265193370165,0,49
1,50,0,1,0,0,1333.5750452079567,1082.0198915009041,0,50
1,51,0,0,0,0,356.38132295719845,1134.147859922179,0,51
1,52,0,0,0,0,1379.9574468085107,1118.0851063829787,0,52
1,53,0,0,0,0,1387.8926553672316,1135.0112994350281,0,53
1,54,0,0,0,0,1869.222748815166,1151.090047393365,0,54
1,55,0,1,0,0,1098.3115124153499,1134.548532731377,0,55
1,56,0,0,0,0,970.43,1135.51,0,56
1,57,0,1,0,0,688.2851063829787,1145.8574468085105,0,57
1,58,0,0,0,0,1267.6742209631727,1172.5552407932012,0,58
1,59,0,0,0,0,1194.5759493670887,1183.7848101265822,0,59
1,60,0,1,0,0,1764.55421686747,1237.7710843373493,0,60
1,61,0,0,0,0,1688.4651162790697,1225.9767441860465,0,61
1,62,0,0,0,0,490.6363636363636,1246.6573426573427,0,62
1,63,0,0,0,0,760.6054421768707,1244.7278911564626,0,63
1,64,0,0,0,0,286.0571428571429,1262.4530612244898,0,64
1,65,0,1,0,0,912.8987341772151,1263.766726943942,0,65
1,66,0,0,0,0,689.0086206896551,1276.2413793103449,0,66
1,67,0,0,0,0,396.36908517350156,1283.3406940063091,0,67
1,68,0,1,0,0,1194.803886925795,1306.1625441696112,0,68
1,69,0,1,0,0,924.8641732283464,1336.0452755905512,0,69
1,70,0,1,0,0,410.6425992779783,1367.0685920577616,0,70
1,71,0,1,0,0,1665.412026726058,1377.378619153675,0,71
1,72,0,0,0,0,445.02054794520546,1363.13698630137,0,72
1,73,0,0,0,0,1692.984,1367.44,0,73
1,74,0,1,0,0,1622.951566951567,1424.116809116809,0,74
1,75,0,1,0,0,899.9235537190083,1442.1177685950413,0,75
1,76,0,0,0,0,1467.1367521367522,1484.6495726495727,0,76
1,77,0,1,0,0,1341.936507936508,1563.164021164021,0,77
1,78,0,1,0,0,1141.0433145009417,1568.6365348399247,0,78
1,79,0,0,0,0,1517.467105263158,1560.967105263158,0,79
1,80,0,1,0,0,957.0854870775348,1614.624254473161,0,80
1,81,0,0,0,0,494.6063829787234,1680.462765957447,0,81
1,82,0,0,0,0,704.9341692789968,1691.962382445141,0,82
1,83,0,1,0,0,1040.901098901099,1735.4945054945056,0,83
1,84,0,0,0,0,1238.9478260869564,1715.0869565217392,0,84
1,85,0,0,0,0,1419.342776203966,1742.798866855524,0,85
1,86,0,0,0,0,1311.8918918918919,1765.081081081081,0,86
1,87,0,0,0,0,850.021052631579,1771.536842105263,0,87
1,88,0,0,0,0,1366.1928104575163,1831.1960784313726,0,88
1,89,0,0,0,0,1197.3407407407408,1833.4518518518519,0,89
1,90,0,0,0,0,1170.2027027027027,1844.6148648648648,0,90
1,91,0,0,0,0,1162.1358024691358,1934.4567901234568,0,91
