ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
18,1,1,1,3,1,1159.0749835562376,233.5700504275378,0,1
18,2,0,3,1,0,710.7572660491855,185.82274033854998,0,2
18,3,1,5,3,1,973.0056417489421,311.8359862986097,0,3
18,4,0,2,2,1,1109.874433484404,294.34017595307915,0,4
18,5,1,4,2,1,805.7520544063474,231.89600453386228,0,5
18,6,1,5,1,1,1353.5456338028168,268.4774647887324,0,6
18,7,1,1,2,1,1398.2765113974233,440.0354806739346,0,7
18,8,0,2,2,0,1705.5495382031907,446.7388748950462,0,8
18,9,0,0,0,0,1578.5060240963855,407.72289156626505,0,9
18,10,1,4,2,1,465.34621769030116,451.0751719231681,0,10
18,11,0,2,2,0,1696.331948771201,509.1543786777432,0,11
18,12,0,0,0,0,874.852422907489,478.1189427312775,0,12
18,13,0,0,0,0,696.4556962025316,509.9746835443038,0,13
18,14,0,0,0,0,916.6,558.4555555555555,0,14
18,15,1,3,2,1,1751.2469963031424,706.724584103512,0,15
18,16,1,4,5,1,811.7045908183633,671.7710034476502,0,16
18,17,1,1,2,1,313.8102049530316,735.1169940222032,0,17
18,18,0,0,0,0,1409.8809523809523,744.0428571428571,0,18
18,19,1,9,10,3,421.6935018851187,1037.648185111259,0,19
18,20,0,0,0,0,1253.7857142857142,762.8571428571429,0,20
18,21,0,0,0,0,1361.0757575757575,772.2878787878788,0,21
18,22,0,0,0,0,848.1358024691358,774.4691358024692,0,22
18,23,1,3,4,2,887.7250192455735,945.0409545804465,0,23
18,24,0,0,0,0,903.5508474576271,847.9152542372881,0,24
18,25,0,0,0,0,1630.404255319149,840.6666666666666,0,25
18,26,0,0,0,0,1065.784946236559,846.7956989247311,0,26
18,27,1,2,2,1,1702.918932918933,1004.2188552188552,0,27
18,28,0,0,0,0,1356.162393162393,865.3589743589744,0,28
18,29,0,0,0,0,721.3728813559322,865.8813559322034,0,29
18,30,0,0,0,0,1387.1012658227849,927.1772151898734,0,30
18,31,0,0,0,0,633.5865384615385,938.9134615384615,0,31
18,32,0,0,0,0,1479.1076923076923,934.2923076923076,0,32
18,33,0,0,0,0,721.3516483516484,945.6923076923077,0,33
18,34,1,2,2,1,1820.7776298268975,1094.931291611185,0,34
18,35,0,0,0,0,601.3881856540085,988.5443037974684,0,35
18,36,0,0,0,0,867.7155172413793,1073.1954022988505,0,36
18,37,0,0,0,0,1372.2666666666667,1060.1777777777777,0,37
18,38,1,3,3,1,1180.921172752809,1122.3272471910113,0,38
18,39,1,2,2,1,279.50377516778525,1255.055159395973,0,39
18,40,1,3,5,2,1351.6945977588225,1258.490215755143,0,40
18,41,0,0,0,0,1498.0113636363637,1164.7386363636363,0,41
18,42,0,0,0,0,413.92,1198.61,0,42
18,43,0,0,0,0,1449.8484848484848,1247.7878787878788,0,43
18,44,0,0,0,0,1868.1744186046512,1255.6201550387598,0,44
18,45,1,1,1,1,1040.3088539511791,1395.6023996690112,0,45
18,46,0,0,0,0,1329.7251461988303,1271.3508771929824,0,46
18,47,0,0,0,0,1084.6100917431193,1296.334862385321,0,47
18,48,0,0,0,0,795.5135135135135,1326.063063063063,0,48
18,49,1,1,2,1,394.08082925692986,1416.6890286512928,0,49
18,50,0,0,0,0,1093.6063829787233,1428.7659574468084,0,50
18,51,1,0,2,1,1506.1273199703044,1496.1121009651076,0,51
18,52,1,1,2,1,939.9875912408759,1552.5549270072993,0,52
18,53,0,4,4,1,1158.7515586623842,1627.3398828641602,0,53
18,54,0,0,0,0,1113.8579881656806,1531.8520710059172,0,54
18,55,0,0,0,0,621.9756097560976,1641.378048780488,0,55
18,56,0,0,0,0,1235.4705882352941,1645.7529411764706,0,56
18,57,0,0,0,0,1199.142857142857,1812.892857142857,0,57
