ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
8,1,0,1,0,0,911.8991869918699,191.69430894308942,0,1
8,2,0,1,0,0,871.5740458015267,243.4381679389313,0,2
8,3,0,0,0,0,1484.762962962963,254.24814814814815,0,3
8,4,0,1,1,0,1331.971920289855,323.7119565217391,0,4
8,5,0,0,0,0,1459.2633587786258,309.09541984732823,0,5
8,6,0,1,0,0,728.4590163934427,327.4836065573771,0,6
8,7,0,1,1,0,906.822990844354,420.35707019328584,0,7
8,8,0,0,0,0,1672.3592233009708,401.5339805825243,0,8
8,9,0,0,0,0,638.6582278481013,549.1772151898734,0,9
8,10,0,0,0,0,1134.0492610837439,595.5960591133005,0,10
8,11,0,0,0,0,1728.8274111675128,623.9390862944163,0,11
8,12,0,0,0,0,1042.6842105263158,610.2368421052631,0,12
8,13,0,0,0,0,1139.9764705882353,679.1882352941177,0,13
8,14,0,2,1,0,1121.9292730844793,742.5036018336608,0,14
8,15,0,1,1,0,1629.1336971350613,753.0545702592087,0,15
8,16,0,0,0,0,805.5487804878048,703.8658536585366,0,16
8,17,0,0,0,0,1316.9924242424242,737.9621212121212,0,17
8,18,0,0,0,0,182.7311827956989,788.4301075268817,0,18
8,19,0,0,0,0,836.0263157894736,804.5855263157895,0,19
8,20,0,0,0,0,209.45138888888889,832.2465277777778,0,20
8,21,0,0,0,0,153.25906735751295,849.1865284974093,0,21
8,22,0,0,0,0,179.320987654321,894.1111111111111,0,22
8,23,0,1,0,0,167.27182866556836,967.1466227347611,0,23
8,24,0,0,0,0,830.1283783783783,933.3581081081081,0,24
8,25,0,0,0,0,1281.6846153846154,940.2923076923076,0,25
8,26,0,2,1,0,547.2410166520596,1024.7467134092901,0,26
8,27,0,0,0,0,1250.94,950.73,0,27
8,28,0,1,1,1,1005.6592203241349,986.107752956636,0,28
8,29,0,0,0,0,1336.8695652173913,968.6434782608695,0,29
8,30,0,1,1,0,835.0444915254237,1042.2367584745762,0,30
8,31,0,1,1,0,1511.2246153846154,1104.2379487179487,0,31
8,32,0,0,0,0,1101.542372881356,1051.0677966101696,0,32
8,33,0,2,1,1,938.4220852017937,1085.0044843049327,0,33
8,34,0,0,0,0,1581.0112359550562,1127.8651685393259,0,34
8,35,0,1,1,0,295.10064239828694,1278.8940042826553,0,35
8,36,0,0,0,0,1100.0,1219.3260869565217,0,36
8,37,0,0,0,0,975.5959595959596,1226.3333333333333,0,37
8,38,0,1,1,0,1237.6850828729282,1265.2951854775058,0,38
8,39,0,0,0,0,1313.4875,1266.775,0,39
8,40,0,0,0,0,800.0350877192982,1287.578947368421,0,40
8,41,0,1,1,0,1213.5815384615385,1348.4664615384615,0,41
8,42,0,1,1,0,207.02591283863367,1313.939929328622,0,42
8,43,0,0,0,0,716.8833333333333,1286.775,0,43
8,44,0,1,1,0,710.1993980436418,1341.1933784800601,0,44
8,45,0,0,0,0,626.5985915492957,1337.0774647887324,0,45
8,46,0,1,1,0,1295.7873848334514,1403.467753366407,0,46
8,47,0,0,0,0,869.6219512195122,1346.3902439024391,0,47
8,48,0,1,1,0,1609.181194906954,1438.4368266405486,0,48
8,49,0,1,1,0,1096.6483979763912,1377.4241146711636,0,49
8,50,0,0,0,0,1832.9817518248176,1399.7810218978102,0,50
8,51,0,1,1,0,1119.309616888194,1464.4050039093042,0,51
8,52,0,1,1,0,1310.5082872928176,1479.8994475138122,0,52
8,53,0,1,1,0,591.8039215686274,1463.6791443850268,0,53
8,54,0,1,1,0,956.7163187855788,1575.8225806451612,0,54
8,55,0,1,1,0,703.0636132315522,1631.4083969465648,0,55
8,56,0,1,0,0,380.82748091603054,1583.6,0,56
8,57,0,0,0,0,1249.8034188034187,1590.3846153846155,0,57
8,58,0,0,0,0,860.2584269662922,1675.314606741573,0,58
8,59,0,1,0,0,723.224924012158,1722.145896656535,0,59
8,60,0,0,0,0,1574.129213483146,1741.6825842696628,0,60
8,61,0,1,1,0,1131.9785647716683,1780.2665424044735,0,61
8,62,0,0,0,0,1447.3347022587268,1754.8110882956878,0,62
8,63,0,1,0,0,1329.0153583617748,1850.7440273037544,0,63
8,64,0,0,0,0,1388.7217391304348,1838.7043478260869,0,64
8,65,0,0,0,0,1196.436170212766,1860.276595744681,0,65
8,66,0,0,0,0,1252.948717948718,1878.2692307692307,0,66
