ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
2,1,0,0,0,0,980.5980861244019,132.0,0,1
2,2,0,0,0,0,892.4239631336405,190.27649769585253,0,2
2,3,0,0,0,0,945.5067024128687,246.02949061662198,0,3
2,4,0,0,0,0,1428.169741697417,339.55350553505536,0,4
2,5,0,0,0,0,1394.3851351351352,327.69256756756755,0,5
2,6,0,0,0,0,1593.4891304347825,334.5597826086956,0,6
2,7,0,0,0,0,958.6254180602007,328.9264214046823,0,7
2,8,0,0,0,0,693.0060240963855,408.76506024096386,0,8
2,9,0,0,0,0,1244.8361904761905,410.4057142857143,0,9
2,10,0,0,0,0,845.9411764705883,411.54901960784315,0,10
2,11,0,0,0,0,1633.7070063694268,456.10828025477707,0,11
2,12,0,1,0,0,934.2749003984064,488.88645418326695,0,12
2,13,0,0,0,0,1619.21875,476.4479166666667,0,13
2,14,0,1,0,0,1173.851900393185,502.9305373525557,0,14
2,15,0,0,0,0,1108.7510040160641,482.91967871485946,0,15
2,16,0,1,0,0,886.4253393665158,561.789592760181,0,16
2,17,0,1,0,0,837.2815734989648,599.7349896480331,0,17
2,18,0,0,0,0,1570.2597402597403,610.4707792207793,0,18
2,19,0,0,0,0,1119.6777163904235,599.8038674033149,0,19
2,20,0,0,0,0,1101.4842105263158,643.0315789473684,0,20
2,21,0,0,0,0,1226.7685352622061,674.0777576853526,0,21
2,22,0,1,0,0,1376.81,700.59,0,22
2,23,0,0,0,0,1092.4383561643835,685.8127853881278,0,23
2,24,0,0,0,0,397.0619469026549,693.9026548672566,0,24
2,25,0,1,0,0,778.8852867830424,727.4763092269327,0,25
2,26,0,1,0,0,1575.190348525469,713.9624664879357,0,26
2,27,0,1,0,0,1054.8267857142857,795.3285714285714,0,27
2,28,0,0,0,0,920.1191489361702,770.4808510638297,0,28
2,29,0,1,0,0,1245.4102564102564,781.9013806706114,0,29
2,30,0,0,0,0,1397.4268292682927,804.890243902439,0,30
2,31,0,1,0,0,882.4431599229287,862.3526011560693,0,31
2,32,0,1,0,0,598.9021479713604,823.6778042959427,0,32
2,33,0,0,0,0,1045.4303797468353,835.7341772151899,0,33
2,34,0,0,0,0,1257.2086330935251,871.2841726618705,0,34
2,35,0,0,0,0,384.1865671641791,910.8059701492538,0,35
2,36,0,1,0,0,1314.651485148515,897.3544554455445,0,36
2,37,0,0,0,0,825.7766990291262,901.7864077669902,0,37
2,38,0,0,0,0,966.2564102564103,905.974358974359,0,38
2,39,0,0,0,0,1017.1442307692307,937.7019230769231,0,39
2,40,0,0,0,0,1523.1053984575835,969.8997429305913,0,40
2,41,0,0,0,0,985.5073891625616,975.1330049261084,0,41
2,42,0,0,0,0,1621.4925373134329,1005.0671641791045,0,42
2,43,0,1,0,0,1563.8759305210917,1031.8138957816377,0,43
2,44,0,0,0,0,224.28191489361703,1016.7021276595744,0,44
2,45,0,0,0,0,621.4736842105264,1026.6526315789474,0,45
2,46,0,0,0,0,1423.3711340206185,1037.6701030927834,0,46
2,47,0,0,0,0,618.9425287356322,1051.3984674329502,0,47
2,48,0,0,0,0,1716.5396825396826,1063.1031746031747,0,48
2,49,0,1,0,0,1721.4281767955802,1096.2265193370165,0,49
2,50,0,1,0,0,1333.5750452079567,1082.0198915009041,0,50
2,51,0,0,0,0,356.38132295719845,1134.147859922179,0,51
2,52,0,0,0,0,1379.9574468085107,1118.0851063829787,0,52
2,53,0,0,0,0,1387.8926553672316,1135.0112994350281,0,53
2,54,0,0,0,0,1869.222748815166,1151.090047393365,0,54
2,55,0,1,0,0,1098.3115124153499,1134.548532731377,0,55
2,56,0,0,0,0,970.43,1135.51,0,56
2,57,0,1,0,0,688.2851063829787,1145.8574468085105,0,57
2,58,0,0,0,0,1267.6742209631727,1172.5552407932012,0,58
2,59,0,0,0,0,1194.5759493670887,1183.7848101265822,0,59
2,60,0,1,0,0,1764.55421686747,1237.7710843373493,0,60
2,61,0,0,0,0,1688.4651162790697,1225.9767441860465,0,61
2,62,0,0,0,0,490.6363636363636,1246.6573426573427,0,62
2,63,0,0,0,0,760.6054421768707,1244.7278911564626,0,63
2,64,0,0,0,0,286.0571428571429,1262.4530612244898,0,64
2,65,0,1,0,0,912.8987341772151,1263.766726943942,0,65
2,66,0,0,0,0,689.0086206896551,1276.2413793103449,0,66
2,67,0,0,0,0,396.36908517350156,1283.3406940063091,0,67
2,68,0,1,0,0,1194.803886925795,1306.1625441696112,0,68
2,69,0,1,0,0,924.8641732283464,1336.0452755905512,0,69
2,70,0,1,0,0,410.6425992779783,1367.0685920577616,0,70
2,71,0,1,0,0,1665.412026726058,1377.378619153675,0,71
2,72,0,0,0,0,445.02054794520546,1363.13698630137,0,72
2,73,0,0,0,0,1692.984,1367.44,0,73
2,74,0,1,0,0,1622.951566951567,1424.116809116809,0,74
2,75,0,1,0,0,899.9235537190083,1442.1177685950413,0,75
2,76,0,0,0,0,1467.1367521367522,1484.6495726495727,0,76
2,77,0,1,0,0,1341.936507936508,1563.164021164021,0,77
2,78,0,1,0,0,1141.0433145009417,1568.6365348399247,0,78
2,79,0,0,0,0,1517.467105263158,1560.967105263158,0,79
2,80,0,1,0,0,957.0854870775348,1614.624254473161,0,80
2,81,0,0,0,0,494.6063829787234,1680.462765957447,0,81
2,82,0,0,0,0,704.9341692789968,1691.962382445141,0,82
2,83,0,1,0,0,1040.901098901099,1735.4945054945056,0,83
2,84,0,0,0,0,1238.9478260869564,1715.0869565217392,0,84
2,85,0,0,0,0,1419.342776203966,1742.798866855524,0,85
2,86,0,0,0,0,1311.8918918918919,1765.081081081081,0,86
2,87,0,0,0,0,850.021052631579,1771.536842105263,0,87
2,88,0,0,0,0,1366.1928104575163,1831.1960784313726,0,88
2,89,0,0,0,0,1197.3407407407408,1833.4518518518519,0,89
2,90,0,0,0,0,1170.2027027027027,1844.6148648648648,0,90
2,91,0,0,0,0,1162.1358024691358,1934.4567901234568,0,91
