ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
3,66,0,0,0,0,670.8536585365854,1290.1707317073171,0,66
3,67,0,0,0,0,657.3571428571429,1305.3690476190477,0,67
3,68,0,0,0,0,669.9252336448598,1306.5794392523364,0,68
3,69,0,1,0,0,526.2987804878048,1390.9420731707316,0,69
3,70,0,0,0,0,1481.22695035461,1353.4468085106382,0,70
3,71,0,0,0,0,1082.0220588235295,1375.9926470588234,0,71
3,72,0,0,0,0,892.390977443609,1382.6766917293232,0,72
3,73,0,0,0,0,1184.3541666666667,1389.0708333333334,0,73
3,74,0,0,0,0,915.967032967033,1417.6703296703297,0,74
3,75,0,0,0,0,796.3351955307263,1450.977653631285,0,75
3,76,0,0,0,0,1411.357142857143,1455.6520146520147,0,76
3,77,0,1,0,0,560.9296296296296,1530.1148148148147,0,77
3,78,0,0,0,0,1099.039603960396,1518.2970297029703,0,78
3,79,0,0,0,0,1282.9772727272727,1533.5681818181818,0,79
3,80,0,0,0,0,1158.6836734693877,1525.734693877551,0,80
3,81,0,0,0,0,1137.2543859649122,1544.6140350877192,0,81
3,82,0,0,0,0,677.7122507122507,1581.9259259259259,0,82
3,83,0,0,0,0,1164.9175824175825,1610.3516483516485,0,83
3,84,0,0,0,0,704.0196078431372,1615.6274509803923,0,84
3,85,0,0,0,0,953.7575757575758,1611.2828282828282,0,85
3,86,0,0,0,0,721.9923664122138,1619.9541984732825,0,86
3,87,0,1,0,0,973.3145539906103,1636.805164319249,0,87
3,88,0,0,0,0,1652.75,1648.1370967741937,0,88
3,89,0,0,0,0,712.7596153846154,1641.4423076923076,0,89
3,90,0,1,0,0,1314.6997971602434,1655.0162271805275,0,90
3,91,0,0,0,0,1103.2818181818182,1656.590909090909,0,91
3,92,0,1,0,0,464.57760814249366,1698.8651399491093,0,92
3,93,0,1,0,0,702.4389027431422,1735.1596009975062,0,93
3,94,0,1,0,0,1431.7732558139535,1723.3924418604652,0,94
3,95,0,0,0,0,1353.0293333333334,1745.1893333333333,0,95
3,96,0,0,0,0,1560.778947368421,1762.7684210526315,0,96
