ImageNumber,ObjectNumber,Children_NonOverlappingWorms_Adult_Count,Children_NonOverlappingWorms_L1_Count,Children_NonOverlappingWorms_L2L3_Count,Children_NonOverlappingWorms_L4_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
4,1,0,1,0,0,1035.1235632183907,121.26436781609195,0,1
4,2,0,0,0,0,986.5434782608696,159.80434782608697,0,2
4,3,0,1,0,0,682.1943127962086,259.33649289099526,0,3
4,4,0,0,0,0,596.9479166666666,242.96875,0,4
4,5,0,1,0,0,1016.4853556485356,316.0334728033473,0,5
4,6,0,0,0,0,1099.4444444444443,351.34299516908214,0,6
4,7,0,0,0,0,1597.812274368231,353.057761732852,0,7
4,8,0,0,0,0,1660.1868131868132,362.65934065934067,0,8
4,9,0,0,0,0,541.040404040404,356.2828282828283,0,9
4,10,0,1,0,0,546.2598870056497,405.02259887005647,0,10
4,11,0,0,0,0,418.47080291970804,472.94525547445255,0,11
4,12,0,0,0,0,676.4933333333333,469.5422222222222,0,12
4,13,0,1,0,0,703.7775768535262,510.01808318264017,0,13
4,14,0,0,0,0,368.61517615176155,497.74525745257455,0,14
4,15,0,1,0,0,1411.5053995680346,524.5615550755939,0,15
4,16,0,1,0,0,665.3643564356436,553.5485148514852,0,16
4,17,0,1,0,0,1102.404024767802,562.7383900928793,0,17
4,18,0,0,0,0,741.5565217391304,580.4782608695652,0,18
4,19,0,0,0,0,999.4976303317535,596.6066350710901,0,19
4,20,0,0,0,0,1320.037037037037,645.1481481481482,0,20
4,21,0,0,0,0,351.6582633053221,680.4481792717087,0,21
4,22,0,1,0,0,1206.338880484115,761.8305597579425,0,22
4,23,0,0,0,0,1301.68,727.04,0,23
4,24,0,0,0,0,1011.3727810650887,747.5976331360947,0,24
4,25,0,0,0,0,1296.4022988505747,773.3103448275862,0,25
4,26,0,0,0,0,1709.7247706422017,774.3669724770642,0,26
4,27,0,1,0,0,445.712927756654,807.3079847908746,0,27
4,28,0,0,0,0,950.0864197530864,781.2962962962963,0,28
4,29,0,1,0,0,1522.9326315789474,825.501052631579,0,29
4,30,0,1,0,0,743.9837662337662,866.5292207792207,0,30
4,31,0,0,0,0,1414.5882352941176,836.035294117647,0,31
4,32,0,1,0,0,679.1003236245955,881.757281553398,0,32
4,33,0,1,0,0,1404.6790322580646,933.9016129032258,0,33
4,34,0,0,0,0,627.8602941176471,889.0073529411765,0,34
4,35,0,0,0,0,1151.921658986175,908.3225806451613,0,35
4,36,0,1,0,0,504.97723577235774,980.9121951219512,0,36
4,37,0,0,0,0,1525.030612244898,977.7448979591836,0,37
4,38,0,1,0,0,170.19883040935673,987.9298245614035,0,38
4,39,0,1,0,0,1706.138888888889,977.9583333333334,0,39
4,40,0,0,0,0,460.9895287958115,1005.82722513089,0,40
4,41,0,1,0,0,1556.4880733944954,1065.4311926605506,0,41
4,42,0,0,0,0,1329.2826086956522,1030.141304347826,0,42
4,43,0,0,0,0,1616.464065708419,1066.0451745379876,0,43
4,44,0,1,0,0,499.63238095238097,1096.175238095238,0,44
4,45,0,1,0,0,1303.7409395973154,1106.6322147651006,0,45
4,46,0,0,0,0,628.3421052631579,1106.798245614035,0,46
4,47,0,0,0,0,966.5945945945946,1110.7837837837837,0,47
4,48,0,0,0,0,1511.4895104895104,1111.8181818181818,0,48
4,49,0,0,0,0,1205.7762237762238,1126.937062937063,0,49
4,50,0,1,0,0,1769.371002132196,1136.7910447761194,0,50
4,51,0,0,0,0,1069.2465753424658,1157.972602739726,0,51
4,52,0,0,0,0,593.195652173913,1167.0108695652175,0,52
4,53,0,0,0,0,801.4375,1169.1875,0,53
4,54,0,0,0,0,894.0096153846154,1187.6826923076924,0,54
4,55,0,1,0,0,948.5687409551375,1227.5224312590449,0,55
4,56,0,0,0,0,1503.7125,1213.575,0,56
4,57,0,0,0,0,847.9802631578947,1213.0394736842106,0,57
4,58,0,1,0,0,431.15410958904107,1235.7945205479452,0,58
4,59,0,0,0,0,1354.8381502890174,1270.8034682080925,0,59
4,60,0,0,0,0,1037.4333333333334,1272.111111111111,0,60
4,61,0,1,1,0,1255.6879643387815,1305.25705794948,0,61
4,62,0,0,0,0,1461.5357142857142,1271.797619047619,0,62
4,63,0,1,0,0,1478.779552715655,1300.4233226837061,0,63
4,64,0,0,0,0,608.8838709677419,1332.625806451613,0,64
