ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_RawBF,Intensity_IntegratedIntensity_RawBF,Intensity_LowerQuartileIntensity_RawBF,Intensity_MADIntensity_RawBF,Intensity_MassDisplacement_RawBF,Intensity_MaxIntensityEdge_RawBF,Intensity_MaxIntensity_RawBF,Intensity_MeanIntensityEdge_RawBF,Intensity_MeanIntensity_RawBF,Intensity_MedianIntensity_RawBF,Intensity_MinIntensityEdge_RawBF,Intensity_MinIntensity_RawBF,Intensity_StdIntensityEdge_RawBF,Intensity_StdIntensity_RawBF,Intensity_UpperQuartileIntensity_RawBF,Location_CenterMassIntensity_X_RawBF,Location_CenterMassIntensity_Y_RawBF,Location_CenterMassIntensity_Z_RawBF,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_RawBF,Location_MaxIntensity_Y_RawBF,Location_MaxIntensity_Z_RawBF,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
17,9,708,5320,433,680,395,540,414.1398305084746,630.0734463276837,8.399822605995489,0.9963318399875677,30.024216853608277,1,0.1330827067669173,0.11905013318807903,128.76542286150087,143.58621103713267,5.0990195135927845,2.092740570628193,2.0,12.821820387040876,11.018938553160998,0.24807776114309807,273.373629022557,0.6030664395229983,7.597070286050439,20.01541170477867,0.02525368146598339,0.0028534382581710815,1.4310907229548988,0.03633173182606697,0.03633173182606697,0.030027945794665768,0.02827035551522411,0.029022660106420517,0.017807278782129288,0.017807278782129288,0.0035087083745383614,0.0037956109766020987,0.0313420295715332,413.85330218140354,628.6713328604088,0.0,414.1398305084746,630.0734463276837,406.0,602.0,0.0,9,12,-0.2917174540644685,-6.217248937900877e-15,6.217248937900877e-15,2.6645352591003757e-15,-0.06509151321651108,-0.13649280846672762,-0.036846924937206094,0.058904419189516055,-0.04751658224771527,0.18455524088152675,-0.2765205634451873,-8.881784197001252e-15,6.217248937900877e-15,-6.217248937900877e-15,8.881784197001252e-15,-2.6645352591003757e-15,-6.217248937900877e-15,2.6645352591003757e-15,3.552713678800501e-15,387.0,401.2437424966041,403.0946613941516,404.9455802916992,406.7964991892467,408.6474180867942,411.0,414.3827742686534,418.0,421.24845251134195,424.7346706012902,386.4363913162239,426.80667512886527,431.0,388.2873102137714,390.13822911131894,391.98914800886644,393.840066906414,395.6909858039615,397.541904701509,399.39282359905656,512.0,588.6704645839714,597.4068017803957,606.14313897682,614.8794761732443,623.6158133696687,631.9901474827976,639.7655485373068,647.3074575243229,655.248452511342,662.7346706012902,518.7797670125766,670.8066751288653,678.0,527.516104209001,536.2524414054253,544.9887786018496,553.7251157982739,562.4614529946983,571.1977901911226,579.9341273875469,178.605138083904
17,10,1265,6500,405,631,379,381,390.4893280632411,458.1090909090909,7.283486915523995,0.9928982506182655,40.13287958881073,1,0.1946153846153846,0.13729687601533327,170.22508920243484,249.0020080240318,6.0,2.65218484675412,2.23606797749979,24.595713489287377,20.25110868489137,-0.08462052661412989,340.2670273047588,0.31872008062484253,5.805539057590067,20.6832228442654,0.014255741611123085,0.0014801258221268654,2.2416657289925377,0.03038071282207966,0.03038071282207966,0.01808579145666688,0.016350373789933124,0.015472648665308952,0.012115663848817348,0.011535820551216602,0.004598533944290377,0.0033416481878596528,0.01733424887061119,390.6241907779104,460.3466961666669,0.0,390.4893280632411,458.1090909090909,395.0,537.0,0.0,10,12,-0.02411273935749403,-0.14123403450401528,2.220446049250313e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16,-2.220446049250313e-16,0.1906272577299284,-0.24310588169146863,0.18524122923515596,-0.045590097623700254,0.10953667371657105,-0.02992000182868737,-0.01298933861622098,-0.12188171922506741,-0.09970971355165603,403.0,384.0,384.19452606618927,386.2190733605706,388.24362065495217,390.2681679493335,392.2927152437148,394.3172625380964,396.3418098324777,398.366357126859,400.3909044212406,400.0,402.4154517156219,402.0,397.0042594929542,397.0,394.73285931616135,393.0,390.0,387.5101104050884,385.0,382.0,488.2361515298848,501.2352405203019,514.0911158396232,526.9469911589463,539.8028664782676,552.6587417975888,565.514617116912,578.3704924362332,591.2263677555545,604.0822430748776,392.94324438560153,616.9381183941989,629.0,405.0042594929542,417.1919089054254,429.26714068383865,441.56367905086705,453.33535056121474,464.4898895949116,476.4644800195371,260.2862439493398
17,11,2165,17394,1405,663,1327,440,1348.238337182448,541.6568129330254,10.180200820403272,0.987919458637611,52.50298671839181,1,0.12446820742784868,0.09822988933536446,250.58255402119445,230.4951192541829,5.830951894845301,2.6811880699461037,2.8284271247461903,41.90411011499368,38.83232753719856,-0.257272029618021,526.2741699796952,0.3058773664877084,10.099336273036897,46.27371655870229,0.01762416958808899,0.00318150594830513,4.113871520382472,0.04397650063037872,0.04626535624265671,0.021955078854428038,0.021373541135659258,0.02053864300251007,0.012771801091730595,0.012512397952377796,0.005808014346133309,0.005031686951417583,0.024170290678739548,1347.4255596164348,545.6895950390162,0.0,1348.238337182448,541.6568129330254,1341.0,661.0,0.0,11,14,-0.6152703073462913,-0.12411961799469995,-0.01216254188286836,-0.11259414769747678,-0.1155642014163456,-0.015981948328087192,-0.04055412906150879,0.011439822080989481,-0.011439822080989481,0.011439822080989481,-0.25420475888695937,0.0,-0.11868277967888519,0.060139112223069446,-0.0601391122230539,-0.06135064650832378,-0.07200608592525715,-0.09040002084486165,3.1086244689504383e-15,1403.0,1342.0,1338.0,1335.4285750543877,1333.0,1332.0,1332.3833477758628,1333.0,1334.0,1335.0,1336.0,1393.1564971157457,1337.0,1341.0,1385.1916738879315,1377.2268506601174,1370.6762409946764,1363.418524548049,1356.8679148826077,1351.0244119983533,1346.0,441.0,528.7654762208441,540.3725830020306,552.5714249456124,564.829437251523,576.8507575950827,588.6166522241372,601.3076118445749,612.5005050633883,625.3502525316942,636.5431457505076,443.84350288425446,649.3928932188135,661.0,453.8083261120685,463.7731493398826,474.3237590053236,484.5814754519512,495.1320851173922,505.97558800164666,517.1583694396575,265.27922061357873
17,12,1460,9486,1605,619,1543,466,1584.1760273972602,536.8506849315069,6.886936072490946,0.9907325335059218,43.115307436145436,1,0.15391102677630192,0.1452024513476148,170.20115611754952,161.9876538505327,5.385164807134504,2.681377830228457,2.8284271247461903,24.63019246140502,23.117958246751513,0.34252541795447145,355.4629867976521,0.4847277556440903,6.039826080203056,28.980850093998015,0.01738002523779869,0.002258334308862686,0.07056305683234633,0.027466239407658577,0.0316472128033638,0.019546362719103743,0.019849897324656175,0.019394217059016228,0.013275349512696266,0.013244831003248692,0.0029689240106988337,0.0033459452839766186,0.02198825031518936,1584.2333824790105,536.8917889408848,0.0,1584.1760273972602,536.8506849315069,1554.0,474.0,0.0,12,16,0.12015706850766383,0.037345391598867295,0.06778954862183717,0.02715148176509863,-3.3306690738754696e-15,0.24622614150244848,0.0,-0.11888239064816264,1.5543122344752192e-15,0.20555914174353274,-0.17562751039996782,-0.16370712495287287,0.21129628878270434,-0.05260332828123049,0.24191693466647946,-0.077525138787651,0.09355631181734125,0.04866089187285838,0.0025740119815458318,1544.0,1586.0,1589.0,1591.7195925165606,1594.0,1596.0,1598.0,1598.0,1598.0,1599.0,1600.0,1550.0564629650164,1599.2630507006795,1600.0,1555.3105056501022,1561.740063358195,1566.6147816445132,1572.0,1575.5048440765513,1579.5963219019768,1582.980692946216,467.0,527.5162784464359,535.0598611901825,542.7195925165606,550.8523481768042,558.8101444829239,566.7679407890435,575.5541642199094,583.511960526029,591.8839703945217,600.2559802630145,472.84881018877866,608.7369492993205,617.0,479.31050565010196,485.0,491.6147816445131,498.17037459619576,505.50484407655114,512.5963219019768,519.9806929462161,175.72446861731714
17,13,883,2100,1603,720,1582,620,1592.850509626274,669.0770101925254,4.204047262771176,0.9940029425076776,33.53014342350997,1,0.4204761904761905,0.23786602231032758,103.5061662833667,100.12991560967181,6.0,2.7225029105957907,2.8284271247461903,12.055708100294689,11.318743723875576,-0.1625172325013033,215.9827560572969,0.8539651837524178,4.785442918539047,19.7646754803136,0.01816968061029911,0.0035095755010843277,3.5440469116024023,0.03843747451901436,0.03843747451901436,0.02404745185195501,0.0223835509403325,0.021355001255869865,0.013839933089911938,0.012481880374252796,0.006401747041051931,0.0055893558165241615,0.02528419904410839,1592.1099957068407,672.5428301022674,0.0,1592.850509626274,669.0770101925254,1591.0,701.0,0.0,13,16,-0.26475655097883233,0.0,0.0,-4.6629367034256575e-15,4.6629367034256575e-15,0.0,0.1327825394079689,-0.15867178499971502,-0.0759509807331038,-0.10234388931546445,0.0,-0.03497576454319207,0.2997323155220686,-0.24845384376406643,-0.06452899185880967,0.16180018349996028,0.022356628893631436,-0.2041841156403097,0.20418411564031436,1601.0,1595.0,1594.0,1593.0,1592.0,1591.0,1590.0,1589.0,1587.3958369439656,1586.5165476220845,1586.0,1599.4136038969323,1586.0,1586.0,1599.1201010126777,1598.9479184719828,1597.3615223689148,1597.0,1596.8958369439656,1596.0,1595.0,621.0,664.049390334559,668.8786796564403,673.7079689783217,678.537258300203,683.3665476220845,688.1958369439658,693.0251262658471,697.6041630560343,702.4834523779157,707.5129942314911,625.586396103068,712.7564971157456,718.0,629.8798989873223,635.0520815280171,639.638477631085,643.9038059222875,649.1041630560343,653.9765981284231,658.8058874503046,104.87005768508878
17,14,2222,27903,364,671,233,458,307.2169216921692,569.2128712871287,10.230874884770508,0.9967611708116924,53.189644371827974,1,0.07963301437121456,0.09774335149856848,259.50871715102653,247.6449070746257,5.385164807134504,2.6810149954848908,2.8284271247461903,25.363951890655738,20.86935537000751,-0.4997898202173648,534.4823227814082,0.5365853658536586,7.284916527569294,34.33632437605411,0.01348897535353899,0.0016632340848445892,0.855065383153009,0.026138704270124435,0.026138704270124435,0.016708524145801134,0.015452891258350183,0.015121690928936005,0.01107805036008358,0.01020828541368246,0.0029155294097203467,0.002535001622658575,0.016868848353624344,307.692050742904,568.5019639833158,0.0,307.2169216921692,569.2128712871287,338.0,498.0,0.0,14,17,0.02465343808342868,0.10254667711914567,0.06207959540381336,-0.01478426700265878,0.1712136904721162,0.06571441334862138,0.07485576440760378,0.0,0.10829660020951204,0.05629267260569204,-1.3322676295501878e-15,0.0015577073338581826,-0.003115616453714054,0.0015579091198580919,0.039349068858893776,-0.05596035560724166,0.055694358536029664,0.06311154638831429,-0.2668208906989551,362.0,314.0,310.69238815542485,306.2101551083912,301.020815280171,296.0,289.0,281.2101551083913,272.4852813742384,263.76040764008553,254.03553390593268,357.39644660940667,244.01776695296633,234.0,352.2071067811865,347.0,341.8284271247461,336.6390872965259,331.0,326.0,320.3639610306787,459.0,558.3388347648322,570.3076118445751,581.7898448916088,592.9791847198289,604.238329701444,614.677669529664,624.7898448916087,634.5147186257616,644.2395923599145,652.9644660940673,469.60355339059333,660.9822330470337,669.0,480.7928932188135,491.974873734153,503.1715728752539,514.3609127034741,525.3639610306792,536.6317279836455,547.6360389693214,266.7766952966376
17,15,1299,7965,1082,786,1023,651,1054.5465742879137,719.0515781370285,6.183449238647638,0.9966804401877223,40.66863863729614,1,0.1630885122410546,0.1617220359390719,151.37632247615622,145.23085071705668,5.385164807134504,2.688751190685738,2.8284271247461903,12.923000955095516,12.32402246195602,-0.43885114003182857,317.7056274847714,0.815442561205273,8.84295414481312,40.37523471470922,0.023315785452723503,0.00640115886926651,5.542446886384026,0.06192111223936081,0.06192111223936081,0.03299609755527284,0.03108178192048439,0.02881666272878647,0.013656824827194214,0.013656824827194214,0.011341505017784808,0.009865343228314392,0.036655984818935394,1052.112920626223,724.0311411041299,0.0,1054.5465742879137,719.0515781370285,1023.0,776.0,0.0,15,18,0.145608691704745,0.19296541944911327,-0.14143772985701197,0.12747206959836932,-0.07251646095164244,0.06155411371855379,-0.11650972236528068,0.04768809615055991,0.007267512496166972,-0.007267512496159867,-0.1981806023766004,4.440892098500626e-15,-8.881784197001252e-15,0.007498869629052551,0.13541580173678347,-0.08785026391025075,0.04390040917835725,0.10648329823882219,-0.10648329823882818,1080.0,1059.6083261120684,1056.9497474683058,1053.0,1050.0,1046.1455844122715,1042.7798989873222,1039.0,1036.0,1032.6828427124747,1029.3171572875253,1079.0,1026.0,1024.0,1077.0,1075.0,1073.0,1070.9497474683058,1068.0,1065.6325901807804,1062.9740115370178,652.0,713.3916738879315,720.0502525316942,726.1740115370178,732.6911688245432,738.8544155877285,745.2201010126777,751.4142135623731,757.9313708498985,764.3171572875254,770.6828427124747,659.3455844122716,777.0686291501015,784.0,666.2769552621701,673.2083261120684,680.139696961967,687.0502525316941,693.5882250993909,700.3674098192196,707.0259884629822,155.19595949289334
17,16,1400,2445,1093,650,1078,487,1084.8635714285715,568.0421428571428,6.689391738066957,0.9972024510931429,42.22008245644752,1,0.5725971370143149,0.14949042291982312,167.84525314672513,162.0,6.0,2.7058586719749895,2.8284271247461903,13.57518826632634,12.546105997623314,0.0018092831712780628,343.0538238691624,0.7555315704263357,9.456443169154227,40.20779751520604,0.02236972562968731,0.0061036087572574615,5.154434645928129,0.0480201430618763,0.05091935768723488,0.02918655299121675,0.028719855368004314,0.027588311582803726,0.013794155791401863,0.013199053704738617,0.008455298596896456,0.00800835919000106,0.03508049249649048,1084.7390636417933,562.8892122026341,0.0,1084.8635714285715,568.0421428571428,1088.0,530.0,0.0,16,18,-0.12207237928578163,0.006669769457829489,0.03781803948062734,-0.10884372880069537,0.18376811852333108,-0.01518935556982437,-0.05932726441391978,0.03936111208748416,0.03515550789625843,1.5543122344752192e-15,0.0,-0.05551728250869159,-0.011499633768784712,0.18908929556325793,-0.12207237928578074,0.12207237928578074,0.0,-0.12207237928578252,0.1247325599104725,1081.0,1087.0,1086.9816018545089,1086.9168940469735,1086.5620273229347,1087.0,1086.0,1085.1201117762193,1084.7203534896876,1084.0,1083.0,1081.0,1082.0,1081.0,1082.0,1083.4529604177742,1085.0,1085.0,1086.0,1086.0,1086.0,488.0,562.0654917521317,568.9816018545089,575.9168940469735,583.4379726770652,590.5278762408467,598.6790062689581,606.8798882237805,615.2796465103124,623.5466099156656,631.6977399437772,496.56534359048453,639.8488699718886,648.0,504.716473618596,512.8118416710973,520.8956280492014,529.4609716396858,537.6121016677973,545.3490181335358,553.9143617240203,171.30687180969122
17,17,2211,15906,1806,819,1740,578,1761.853459972863,702.3084577114428,10.385110055395735,0.9948304402741852,53.05782348918437,1,0.13900414937759337,0.09629170944418017,257.94434118612276,247.38633753705963,5.830951894845301,2.697291099213451,2.8284271247461903,27.271825774473477,26.194238454097494,0.2587123659119318,537.1614716074871,0.4707259953161593,9.154375585727394,39.45482594054192,0.01571679301559925,0.0019226372241973877,0.4152889555221565,0.031219959259033203,0.031219959259033203,0.019071615803598736,0.01784478785189594,0.01754787564277649,0.011932555586099625,0.011551079340279102,0.0033190767479762007,0.002785202244360274,0.019638361409306526,1761.6451081101081,701.9492162635762,0.0,1761.853459972863,702.3084577114428,1778.0,751.0,0.0,17,21,0.1537497539671473,0.1554967614096905,0.07971644741161299,-0.08938216692581058,-0.08623809855100739,-0.07352443889617044,0.03670216439016771,-0.06126002361985927,0.06126002361985061,-0.06126002361985483,0.1843203966768736,0.0877116598962171,-0.0877116598962171,0.0,0.08178326167524186,-0.31630763021898534,0.04846012029247526,0.04841894803150448,-0.32225248266357176,1744.0,1751.0,1756.6165628909905,1760.4727052417572,1763.3113315093908,1767.1599782036405,1772.0,1777.6856987168862,1782.9485589735089,1788.9185260113181,1794.181386267941,1746.0,1800.1513533057503,1804.0,1746.0,1745.0,1745.0,1745.0,1744.0,1747.0,1749.3474589157277,579.0,690.2773352132879,701.6165628909905,713.890820967029,726.3113315093908,738.1599782036405,749.5979838851974,760.6856987168861,771.9485589735089,782.9185260113181,794.1813862679411,591.9054891637996,805.1513533057503,817.0,605.3482975155899,616.7200380555148,629.3344192825589,641.1203733848569,653.320541049528,665.8769998839457,678.3474589157279,268.8561670358068
17,18,821,9944,856,958,812,732,824.8392204628502,897.2119366626066,8.462251256606004,0.9980246767912816,32.33155836373447,1,0.08256234915526951,0.11817186345292645,142.3888720112949,228.70505022845472,5.0,2.09320602793702,2.0,10.107104067715337,8.94531331669466,-0.23658151518092446,295.47413408594537,0.4236326109391125,14.374425867572427,38.492530721239746,0.03383306507021189,0.00637064129114151,5.793270008402597,0.06178377941250801,0.06213473901152611,0.0511545404539944,0.04688493388701553,0.052971694618463516,0.018570229411125183,0.01519798580557108,0.010868318968135025,0.013368851329561175,0.05828946456313133,826.4534473874924,891.6481026584313,0.0,824.8392204628502,897.2119366626066,839.0,840.0,0.0,18,24,0.22651301161184967,-5.551115123125783e-15,-5.995204332975845e-15,1.554312234475219e-14,-1.9984014443252818e-15,0.0,-9.547918011776346e-15,9.547918011776346e-15,0.0,-0.08003719924773756,-0.035324535413592706,-9.547918011776346e-15,0.0,2.1316282072803006e-14,-2.3314683517128287e-14,1.1546319456101628e-14,0.0,0.0,-1.9984014443252818e-15,856.0,837.4327954342261,835.0835755035478,832.7343555728695,830.3851356421912,828.0359157115129,825.6866957808345,823.3374758501561,820.9882559194779,818.6390359887995,816.2898160581211,856.2265548796529,815.0,814.0,853.8773349489745,851.5281150182963,849.178895087618,846.8296751569395,844.4804552262613,842.1312352955829,839.7820153649045,732.0,832.9184600544359,844.2170892448413,855.5157184352465,866.8143476256521,878.1129768160573,889.4116060064626,900.710235196868,912.0088643872733,923.3074935776787,934.606122768084,742.5294265311932,944.8739425142141,956.0,753.8280557215985,765.1266849120038,776.4253141024092,787.7239432928144,799.0225724832198,810.3212016736252,821.6198308640305,230.80542096317936
