ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_RawBF,Intensity_IntegratedIntensity_RawBF,Intensity_LowerQuartileIntensity_RawBF,Intensity_MADIntensity_RawBF,Intensity_MassDisplacement_RawBF,Intensity_MaxIntensityEdge_RawBF,Intensity_MaxIntensity_RawBF,Intensity_MeanIntensityEdge_RawBF,Intensity_MeanIntensity_RawBF,Intensity_MedianIntensity_RawBF,Intensity_MinIntensityEdge_RawBF,Intensity_MinIntensity_RawBF,Intensity_StdIntensityEdge_RawBF,Intensity_StdIntensity_RawBF,Intensity_UpperQuartileIntensity_RawBF,Location_CenterMassIntensity_X_RawBF,Location_CenterMassIntensity_Y_RawBF,Location_CenterMassIntensity_Z_RawBF,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_RawBF,Location_MaxIntensity_Y_RawBF,Location_MaxIntensity_Z_RawBF,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
1,9,429,840,1182,935,1170,865,1175.6666666666667,898.8484848484849,4.105451801316695,0.9936698836638483,23.371344948277684,1,0.5107142857142857,0.24357855076493196,70.55687814873176,69.26037828369117,4.0,2.085486006646531,2.0,8.122367307548522,7.926324111073025,-0.10364769535749388,148.76955262170048,0.8395303326810176,40.19656664133072,121.84708912670612,0.27676814794540405,0.008690029382705688,0.09031232377468508,0.3037461042404175,0.3037461042404175,0.29127946841544,0.28402584878020076,0.28651103377342224,0.2709239423274994,0.24339665472507477,0.007230002866435982,0.01237225606167077,0.29430457949638367,1175.649227218026,898.9370973840354,0.0,1175.6666666666667,898.8484848484849,1171.0,922.0,0.0,9,26,0.2940703439138619,0.2578737174813559,0.017511683470752937,-0.40321314664024,0.19960649004748388,0.2790307549379334,-0.18033649253786943,-0.1901009471003059,0.0,0.0,0.0,-0.32403072484933726,0.05457741571598107,0.09181562462471038,0.11588296268569942,-0.21620861752888576,0.047692964187246334,-0.141232763378214,0.09706073496982714,1179.0,1177.0,1176.943987435763,1176.0,1175.0,1175.3271836664917,1175.0,1173.6819507517598,1173.0,1173.0,1173.0,1179.0,1173.0,1173.0,1178.0030110495259,1178.0903030119155,1178.0,1177.679100499068,1177.0592856802712,1177.0,1176.7694035109835,866.0,895.2026632051052,898.0560125642371,901.3699778132827,904.6607418985582,907.6728163335082,911.2422700691088,914.6360984964801,918.1800894094063,921.8850670570546,925.590044704703,869.7049776476484,929.2950223523516,933.0,872.9969889504744,875.9096969880845,879.5772699034745,882.320899500932,884.9407143197288,888.6211350345545,892.2305964890165,74.09955295296909
1,10,358,1650,1278,955,1228,922,1252.04469273743,938.1061452513967,3.49759490103147,0.9909762710968752,21.349935761383176,1,0.21696969696969698,0.2859107553322117,59.28896527160251,57.4543296888929,4.123105625617661,2.0229412563426945,2.0,7.971031576799847,7.94693997545357,1.036275738360369,125.4386001800126,0.8564593301435407,29.611062854528427,100.48015575110912,0.2742809057235718,0.00811779499053955,0.1435373526628651,0.30650797486305237,0.30650797486305237,0.2903045377894944,0.28067082612041655,0.2833447754383087,0.26112765073776245,0.24179446697235107,0.007176042616115953,0.013038385283488597,0.290905624628067,1251.9220869375442,938.0315075300769,0.0,1252.04469273743,938.1061452513967,1231.0,928.0,0.0,10,30,-0.2592344631189746,0.04598016959322371,-0.014992940882756267,-0.13677298304020558,0.3116492876170046,-0.23616942845593186,-0.07547985916107275,0.1020051709427407,0.2852633590367372,-0.11816519754174104,0.06780817943061135,-4.141131881851834e-14,0.2592344631190432,-0.25923446311896614,0.10454234606529189,0.05882731718086798,-0.2434525188990902,-0.07168306827000115,0.10578575432970777,1229.0,1249.8337049096097,1252.2677669529664,1254.6531222920257,1257.0544155877285,1259.599390334559,1261.8091883092038,1264.2751262658471,1266.8201010126777,1269.2581475451952,1271.3966695551726,1231.092462120246,1273.7640202025354,1276.0,1233.4778174593052,1235.8631727983648,1237.9556349186105,1240.3409902576698,1242.612994231491,1244.8188077169748,1247.2887301627793,923.0,937.0,938.2677669529663,939.6531222920257,941.0,942.0,943.8091883092037,945.0,946.0,947.2581475451951,949.2975021663794,925.092462120246,951.0730151519016,953.0,926.4778174593052,927.8631727983645,929.9556349186104,931.3409902576698,933.0,934.818807716975,936.0,59.18376618407355
1,11,424,1188,1116,986,1098,920,1103.7900943396226,952.9882075471698,4.031863474081614,0.9894271588397273,23.23474912642073,1,0.3569023569023569,0.24802427126523227,68.97401336314667,66.09841147864296,4.0,2.06483130342282,2.0,10.830325327351892,10.003347872313135,0.14161172968430163,146.5685424949238,0.703150912106136,38.67273986339569,122.14895835518837,0.27995726466178894,0.00854504108428955,0.030441899919121225,0.30862897634506226,0.30862897634506226,0.29521175468240984,0.28808716593204803,0.2888838052749634,0.2712596356868744,0.252292662858963,0.009170373091333929,0.01083648032671395,0.29718470573425293,1103.7870474524166,952.9579185103902,0.0,1103.7900943396226,952.9882075471698,1105.0,976.0,0.0,11,31,-0.5531313233952451,-0.212975014217462,0.009756613250136326,0.14659629262141594,-0.08287113779448374,-0.1833340962154164,2.3092638912203256e-14,-0.0481531206330017,-0.13525018792683507,-0.20636760234744878,0.10060530710624782,0.2729019936683508,0.08787069843075357,-0.19335507923164696,-0.2019130923219301,0.4930646200934763,-0.08050737257658569,-0.15723358187971925,0.03280357067369044,1102.0,1102.166726188958,1102.2322330470336,1103.0,1103.737258300203,1104.0,1104.5351767721859,1105.6412427893638,1106.7473088065417,1108.0,1109.6665476220842,1101.106066017178,1112.0,1114.0,1102.0,1102.0,1101.6970562748477,1102.0,1103.0,1102.3788582233137,1102.0201010126775,921.0,949.8332738110422,953.2322330470337,956.4784271247461,959.737258300203,963.1926406871194,966.5351767721859,969.6412427893638,972.7473088065419,975.7926406871193,978.6665476220844,924.1060660171779,981.2642135623731,984.0,927.3,930.8642135623732,934.3029437251523,937.1642135623731,940.3142135623731,943.6211417766863,947.0201010126776,71.28427124746187
1,12,450,2301,1169,998,1130,939,1155.0377777777778,963.6488888888889,4.331715872934345,0.9787250006369341,23.936536824085962,1,0.19556714471968709,0.2308553998770447,71.36578431537455,67.7421582177598,4.242640687119285,2.045403181347747,2.0,16.005967988096035,14.642577841403542,0.5624785244400251,156.50966799187808,0.5494505494505495,38.18289461731911,128.6424812078476,0.2787747085094452,0.00883495807647705,0.03459952737104851,0.30711832642555237,0.30792707204818726,0.2937145739793777,0.28587218046188356,0.286900132894516,0.26088351011276245,0.2549324929714203,0.008391003564686946,0.011950466429550605,0.295910581946373,1155.0549710333362,963.6789141991721,0.0,1155.0377777777778,963.6488888888889,1167.0,990.0,0.0,12,33,0.2197831189928791,-0.006305417779547295,0.27426387358294135,-0.10281831969838806,0.2396983077653987,-0.11841826016189327,1.9095836023552692e-14,0.29292107250790433,-0.2929210725079139,0.2929210725079139,0.0,-0.02552937376664488,0.05081081894580797,-0.025281445179198725,0.037611927518661936,0.2765427391538787,-0.05792264895952626,-0.0533297288973783,0.2060569071809919,1131.0,1156.0800775541957,1158.0,1159.9407377259756,1161.0,1162.3871843353822,1163.0,1164.0,1165.0,1165.0,1166.0,1134.2232233047034,1166.0,1166.0,1137.1535533905933,1140.1186291501015,1143.014213562373,1145.944543648263,1148.82304473783,1151.0,1153.4426406871194,940.0,959.0800775541958,962.0147186257614,964.9407377259755,968.2318759132868,971.3871843353822,974.8632467631853,978.1789321881345,981.4946176130838,985.2245166004061,988.5402020253554,941.2232233047034,992.2701010126777,996.0,943.1535533905933,945.0,947.0142135623731,948.944543648263,951.0,953.7245166004061,956.4426406871194,74.59797974644664
1,13,430,2451,909,1350,852,1307,878.146511627907,1325.3767441860466,4.102784129084503,0.9919767782825852,23.398568422792877,1,0.17543859649122806,0.2437369280316341,71.42292369090592,68.81860213634101,4.123105625617661,2.02549669815109,2.0,9.567543574218856,9.029301534878956,-0.9738901740751691,148.89444430272835,0.7789855072463768,33.26103621721268,119.15054607391357,0.2691691517829895,0.007797360420227051,0.04674232132993411,0.29597926139831543,0.29597926139831543,0.28187318828146335,0.27709429319514783,0.27858397364616394,0.2554970681667328,0.2500648498535156,0.008478314907534265,0.010197913619334868,0.2853742241859436,878.1791183244615,1325.3432531731758,0.0,878.146511627907,1325.3767441860466,868.0,1327.0,0.0,13,46,-0.2504615469964899,-0.008836675424203744,0.1403711118597637,-0.27394215318165793,0.13357104132197106,-0.21220742578669372,6.705747068735946e-14,-8.970602038971265e-14,-0.053418865456654974,-0.15905553119917037,0.07057734205169375,-0.03546957677441265,0.13487256254441826,-0.2615488868253899,0.37870907271352383,-0.18377590989532644,-0.024019622059752166,0.23259569264004032,-0.2117755245403048,907.0,881.0393398282201,878.2071067811867,875.3863961030679,872.3857864376268,869.7449747468305,866.924264068712,864.3964466094067,861.8686291501015,859.3408116907963,857.0,903.8863961030679,855.1449242404917,853.0,901.0928932188135,898.3464466094067,895.424264068712,892.8535533905933,889.7828427124746,886.9464466094067,884.1414213562373,1308.0,1323.0,1324.7928932188133,1326.613603896932,1328.0,1330.2550252531696,1332.075735931288,1334.6035533905933,1337.1313708498983,1339.6591883092037,1342.2644660940673,1309.113603896932,1345.1401010126776,1348.0,1311.0,1313.0,1314.575735931288,1317.0,1318.2171572875254,1320.0,1321.8585786437627,71.49747468305829
1,14,416,1550,1114,1380,1089,1318,1104.1995192307693,1346.858173076923,4.005880250866997,0.9899317078595394,23.014509567006368,1,0.26838709677419353,0.24963302379884394,67.04351169084674,64.8459713474939,4.123105625617661,2.059348730219435,2.0,10.025455405993334,9.489727562609522,0.3345523866132307,144.71067811865476,0.7717996289424861,36.16699466109276,117.66076152026653,0.2730144262313843,0.009979397058486938,0.03457130573953971,0.3047531843185425,0.3047531843185425,0.2916693117830061,0.28283836903910226,0.2849469780921936,0.26039519906044006,0.24565500020980835,0.009519675861447344,0.012930932712526787,0.29396507143974304,1104.2141967267037,1346.8894739761695,0.0,1104.1995192307693,1346.858173076923,1103.0,1349.0,0.0,14,48,4.6074255521943996e-14,0.3302077871041469,0.0,0.12093581626873506,0.08381177020049058,-0.06791582831270193,-0.15438228351117655,0.4189237684450282,-0.31647336493647216,0.22958624585457432,-0.31448612400847753,0.4486640097288439,-0.30795975744402004,0.160952023401441,0.003467500968705295,0.16578826273402236,-4.3520742565306136e-14,2.1760371282653068e-14,-0.3302077871041469,1090.0,1104.0,1106.0,1107.0,1108.0,1108.6324116139072,1109.0,1109.444543648263,1110.4970562748476,1110.256675682619,1111.0,1092.4667261889579,1111.0,1112.0,1094.9334523779157,1096.0,1098.0,1099.5052038200429,1101.0,1102.0,1103.0,1319.0,1344.5973088065418,1347.2573593128807,1350.3316233815926,1353.4058874503046,1356.6324116139072,1359.9686291501016,1362.4445436482629,1365.4970562748476,1368.256675682619,1371.4372583002032,1321.4667261889576,1374.925735931288,1378.0,1323.9334523779155,1326.9801515190165,1329.6402020253554,1332.5052038200429,1335.374516600406,1338.4487806691182,1341.5230447378299,69.76955262170044
1,15,410,1488,966,1548,942,1486,950.1365853658536,1514.9170731707318,3.9854487637699187,0.9833905144845255,22.847936741452536,1,0.27553763440860213,0.2509127727573844,65.8015985054581,63.324560795950255,4.123105625617661,2.0546769120582624,2.0,12.703515668696898,11.943143487510197,-0.30603308862485684,143.29646455628165,0.6436420722135008,34.06990157067776,110.47658504545689,0.26100558042526245,0.008850246667861938,0.16692698258553362,0.29381245374679565,0.29381245374679565,0.27699106968030696,0.2694550854767241,0.2701151967048645,0.24492256343364716,0.2362706959247589,0.009247169662311983,0.010879506807175345,0.27885863184928894,950.184652991109,1514.7572166071586,0.0,950.1365853658536,1514.9170731707318,954.0,1510.0,0.0,15,56,0.0,-0.090804705082558,0.0,-0.3025282821185966,0.2817214846728229,-0.2997349536790288,0.0,-0.11619255974116105,-0.11611112149315872,-0.08823806989048255,0.3205417511248023,-0.2853798570353625,0.23794061426983903,-0.09109792531456717,-0.053103913765137456,-0.04053609496601984,0.1334379985368801,0.012204058442434995,-0.15820114599947543,964.0,949.2659379566434,948.0,947.0,946.0,945.9387301627793,945.0,945.0,945.0,945.3186291501015,946.0,962.0,947.0,947.0,960.0,958.8529437251523,957.0,955.4215728752538,954.0,952.6973088065419,951.0,1487.0,1511.7340620433565,1514.636038969321,1517.648171003677,1520.660303038033,1524.0612698372208,1527.098780669118,1530.5251262658471,1533.9514718625762,1536.6813708498985,1539.5615223689151,1489.597918471983,1542.5736544032711,1546.0,1492.1958369439658,1495.1470562748477,1497.8058874503045,1500.5784271247462,1503.4159379566433,1506.302691193458,1509.0259884629822,68.52691193458118
