ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Number_Object_Number,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
18,1,1161.5188874271753,241.64499154294305,1,0.19235027671302163,-0.11193111362419628,-0.18676253661038333,-0.07483090519175362,-0.10690725232310527,0.03153428112295298,0.10626545345943761,0.17116891775439658,-0.11301688347732242,0.05439297575860458,-0.10121282435230627,-0.07386445811941167,0.013985316420375149,0.05763105373965138,-0.18998198614836848,0.06690344443204066,-0.0670236470373089,-4.440892098500626e-16,0.021562190369275758,1122.0,1147.0,1150.6813072716059,1156.0,1164.033254096192,1173.184101242638,1184.0,1194.3142226602758,1203.0,1209.286227443372,1217.2747969296497,1126.0,1224.304323732536,1233.0,1127.0,1129.0,1131.0,1132.0,1135.998228902605,1139.0,1143.0,91.0,229.26490252906075,244.68130727160593,259.4194847511169,273.03325409619197,286.1841012426379,298.64526142979116,311.3142226602759,324.65770802811625,339.28622744337207,353.2747969296496,106.2843978922147,367.3043237325359,381.0,121.98300934680248,136.43898011427098,152.55180513123187,167.7130973978289,182.99822890260495,198.6961067446314,213.9805046368461,338.82504283414136
18,2,973.7812800307515,312.2650394003459,2,-0.06927201678407258,0.07109395781591488,0.11664364894051493,0.05075342786883308,0.09646495276241307,0.04801392802046234,0.09200764156280128,0.044379903213322525,-0.04404762809517315,-0.1403538447014152,0.18440147279659058,0.174745490745303,-0.019842540037792844,-0.023146520291979833,0.12826336306466346,0.06272564784049073,0.06553771522417273,0.06794567851195588,0.06983166163656462,986.0,992.0,988.0,983.0,976.0890320526752,968.5803632406869,959.8576767855986,950.4278835493238,939.668920413405,928.1178068335706,917.2738000349227,989.0,908.5511135798345,897.0,993.0,994.3486527472471,996.0,998.0,998.0,997.0,995.0,163.0,301.7085284811763,316.3874157167979,330.6520893900464,344.82193589464964,358.41963675931305,371.1423232144013,383.57211645067616,395.33107958659497,406.8821931664294,418.7261999650772,178.53636311560643,431.44888642016554,443.0,193.57154152097468,209.34865274724717,225.0003838040834,240.50769816445126,255.1865854000729,271.1081133228138,286.6154276831816,326.71482970228027
18,3,807.2985105080596,231.03733931850644,3,0.0,-0.09585100389574341,-0.037593170692580724,0.022763539768710928,0.02940406056050593,-0.004157851969839754,0.035742930594549804,-0.07235565770612862,0.005284820748618024,0.0942942023506057,0.06396348391263196,-0.06273155160840682,-0.06838616520435403,-0.07141525276191585,0.041545677201106024,-0.015290220648480624,0.04168564162748645,-0.27926011834873776,0.057249217816453424,953.0,823.4136318079497,808.3357619762975,793.9295139425576,779.8443050973698,765.6301143716582,751.1239394264853,736.6253933016305,722.0614799538079,707.9117801683581,693.470972446153,938.4360866521772,679.5200672958067,666.0,923.8721733043544,909.7224735189047,895.9907986286386,881.0088603856323,866.6075182865175,852.0041393156043,837.4402259677817,230.0,222.0,224.33211901185126,228.0,232.15569490263024,236.0,239.46901514337867,243.0,246.0,250.0,254.0,227.0,256.4799327041933,258.0,224.0,222.0,221.00920137136146,221.0,220.39248171348254,220.0,219.0,316.13108069884106
18,4,1327.7619273676714,270.88416805126985,4,0.15815444392200817,0.033651429535454636,7.549516567451064e-15,-0.14523856889103293,-0.07641690837672632,-0.07210849167237576,-0.008009722563170119,-0.15172940826849413,0.15721061632415978,-0.05402494334417485,0.2832402314581115,-0.039602423508100504,-0.1618235288265648,-0.059458654245607256,0.04746333422642657,-0.10288761549016989,-0.09939731160632492,-0.1437812681241244,-0.06739914248863288,1447.0,1336.4549924634875,1325.4041770363146,1314.1937325974955,1302.983288158676,1292.3430020062744,1282.148185718664,1272.8164209362853,1263.099620868315,1254.8739740035776,1245.1279956588253,1435.2881730581225,1236.0891240952596,1225.0,1422.7479189914989,1409.8593333881254,1397.4994085471135,1384.6782246373598,1372.4189004138661,1359.8786463472425,1347.8250659139535,248.0,257.0,262.5958229636852,267.80626740250455,273.0167118413239,279.99274849529417,287.85181428133575,296.1835790637148,305.0,315.1260259964225,323.8720043411747,248.0,332.91087590474024,339.0,246.0,244.46483334703134,245.0,246.32177536264012,247.0,249.0,252.17493408604636,267.37362382739775
18,5,1399.5378908320085,435.62762762762765,5,0.05725934693076007,0.04378395951873526,0.09293582740010953,0.045773573268295564,0.045299006221600546,-0.014144607277610355,0.00849340779487573,-0.00823193718716908,0.058803409452028,0.0,0.04971780397142078,-0.2985913150086732,0.22737524633003292,-0.03634371894429678,-0.01378757381936735,0.06408801451154433,-0.06408801451154278,0.0018115029902732172,0.060437418274123855,1450.0,1411.9715018047996,1407.0,1401.3521751530038,1394.2747448741397,1386.4902078140888,1378.0,1369.5288106544376,1361.0,1352.7268674259167,1343.5281168034928,1445.0,1334.329366181069,1324.0,1439.0,1438.0,1433.21651757539,1429.0,1425.0,1420.0,1416.0,277.0,422.02849819520037,437.9782326094098,453.6478248469961,468.7252551258604,483.5097921859111,498.0020308490693,512.9423786911246,527.6909784024595,542.2731325740833,556.4718831965072,292.93793007525437,570.670633818931,585.0,308.8179377578823,324.75586783313673,340.78348242460993,357.04594154601864,373.39808518364623,389.3360152589006,405.6881588965281,360.1799577423976
18,6,461.82041473726593,448.4274209784578,6,0.25166323673824065,-0.04772649186045888,0.17446186756988827,0.1615427842096968,3.3306690738754696e-15,0.1505999428121626,0.047576279717651215,-0.04757627971764067,-0.049013366566752814,-8.122892245110425e-05,-0.05466562436291067,-0.006817933529963571,0.07435602056640145,0.03075945523680068,0.021194509695165092,0.15684529390789764,0.13504981324852386,0.08855239050588225,0.09887666969570774,324.0,451.1877974659502,465.513826371409,479.92640476494705,493.3610176336325,505.8953953005936,518.4297729675546,530.0854709780754,541.4482757697826,553.1039737803032,565.0525650096375,335.75572414404576,577.001635168835,589.0,349.6309833495931,363.21513461838504,377.21349944955006,391.6485482845353,405.94028526437717,421.156556129293,436.39756164757733,457.0,430.2969493664876,434.0,437.0,442.3610176336325,449.8953953005936,457.4297729675547,467.08547097807536,477.4482757697826,487.10397378030336,496.0525650096375,449.0,505.0,513.0,444.0,439.0,435.0,431.3514517154647,428.05971473562283,427.0,428.0,313.1043816131481
18,7,1741.934840425532,718.4981003039513,7,-0.2203779932370198,-0.13555207574539008,-0.14571035543849042,-0.09913396792940854,-0.09344402368880211,-0.010112217744595364,0.005052743832784978,0.06902060824133116,-0.14253833527417248,-0.048468253847119724,-0.07520724282767843,-0.136370707715328,0.045762987011585654,1.4654943925052066e-14,-0.0902445369642293,-0.04308497412005208,-0.04467865571551499,0.0015936815954766814,-0.0015936815954917805,1851.0,1741.056161618451,1730.3725830020305,1721.3961111667963,1714.540959675122,1709.1000217458209,1705.0,1701.0465730119645,1697.019848645036,1692.0,1689.0,1836.913738788208,1687.0,1686.0,1823.669639058141,1811.278953660534,1798.5953750441136,1785.911796427693,1773.814004248899,1762.837532413665,1752.1539537972444,612.0,700.9438383815491,712.6274169979697,725.6038888332037,739.459040324878,753.8999782541792,768.8963418526837,783.9534269880355,798.9801513549637,813.5955101767776,829.3386256380618,617.0,843.5479924754712,859.0,625.3303609418589,635.721046339466,645.4046249558867,655.0882035723072,666.1859957511009,677.162467586335,688.8460462027555,333.89296423296156
18,8,810.2803071859572,669.5479978058146,8,-0.3049460502824823,0.26205593325315524,0.12910242736949606,-0.0017183993127783959,0.04708276257363986,-0.13271394520140845,-0.08291626748331848,-0.04365815693656627,0.014113033914749717,0.09908183603253562,-0.028373290956354436,0.10933600378165657,0.020451401763002357,-0.010462018764587975,0.0,0.12142415009214955,0.11306997325385257,0.16745887178528884,0.12138923501300208,662.0,804.1673957273468,818.3520698515658,830.5274487606993,840.5815073262731,850.7931629162372,860.1401147006244,871.6083868285713,884.248231831772,897.0093971785324,909.6755264115524,677.9759452932087,921.2388346532396,933.0,694.6572120855459,710.1548166572622,724.952248422471,739.6855530285604,756.9041390088885,773.2942978644703,789.1726018730737,629.0,642.1673957273468,650.3520698515658,662.5274487606993,675.5815073262731,688.7931629162371,702.1401147006244,714.6083868285713,726.248231831772,737.0093971785324,748.0,632.0,760.2388346532397,772.0,630.0,629.8451833427378,630.0,630.0,630.0,632.0,635.7931504682684,344.3717196065598
18,9,316.25523847535425,734.6803033326681,9,-0.20331133370019902,0.07351130389254645,0.1227112618179928,0.04515724126199483,0.06586633310582535,-0.008152766163166736,-2.3314683517128287e-15,-2.220446049250313e-15,0.00219352501496739,-0.037934544635486955,0.028735323840575422,0.06734551755373613,-0.06930904977066638,-1.3877787807814457e-16,0.049276774945124155,0.028948100288973586,0.12704999068303166,-0.13678046131812394,0.20979395773014625,174.0,305.63674077974997,319.49432031808607,332.937686294049,345.683658206485,358.1675639964825,370.2604198510925,382.4023540639894,394.54428827688633,406.68622248978335,418.9997295779341,188.2717931007092,431.6034414155346,444.0,202.9701599268093,217.22959286450072,231.91559952758303,246.60160619066536,261.7891594368683,276.80204664157617,291.0738397422854,699.0,718.0,723.0,729.0,736.683658206485,745.0,754.2604198510924,763.4023540639894,772.5442882768864,781.6862224897834,790.9997295779341,703.0,799.8017207077673,809.0,704.0298400731907,706.0,707.0,708.0,709.7891594368682,712.0,716.0,318.57294700403173
18,10,453.67603364954357,938.449794165026,10,-0.03267608920859888,-0.0007228992489067831,0.07308965723154848,-0.03473790969958723,-0.052774188381879306,-0.12054939528980424,0.0712743646521834,0.004221645902001914,0.1329089858862842,-0.2684740066192761,-0.08427467573277103,0.018356077477827082,0.008633784342771733,0.021677928410075653,-0.06241289947064721,0.2037227409689497,0.0017666065527828234,0.00531798116294846,-0.11850741713243917,502.0,457.0,452.0,447.0111436186306,441.0,435.51221947177163,430.82341757012193,428.0,424.0,420.0,413.98368591094584,497.7637428968472,412.3982469210267,412.0,494.0,490.0,485.86737512201023,481.26796734101674,477.6805211739866,470.70161764404935,463.81640285555034,781.0,924.2822258124312,940.1332331779149,955.9888563813694,971.1299264097538,986.4877805282283,1002.1765824298781,1018.6380518206848,1034.9032727485417,1050.8773857396432,1066.0163140890543,796.9450284126112,1080.3982469210268,1096.0,813.2393339189583,829.2134469100597,845.1326248779898,861.3921959538997,877.9584364780402,893.7137009859096,909.1835971444497,352.61934481187603
