ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Number_Object_Number,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
18,1,1125.8798283261804,127.32188841201717,1,0.0020135022369169864,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16,-2.220446049250313e-16,0.34114203481643446,0.5862519777933135,0.0,-0.011094889531297447,-0.005852640275109566,-2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,0.0,1122.0,1126.302372561914,1126.3673338488802,1126.4322951358465,1126.4972564228128,1126.5622177097791,1126.6271789967454,1126.6921402837118,1126.757101570678,1126.8220628576444,1126.8870241446107,1124.003421892028,1126.951985431577,1126.0,1126.0,1126.0,1126.0,1126.0425274140487,1126.107488701015,1126.1724499879813,1126.2374112749476,91.0,123.83998115292526,127.67269708393695,131.50541301494866,135.33812894596034,139.17084487697204,143.00356080798383,146.83627673899554,150.6689926700072,154.5017086010189,158.3344245320306,94.00342189202789,162.16714046304227,165.0,97.00967857222963,100.84294498309063,104.67621139395163,108.50911742887848,112.34183335989019,116.17454929090187,120.00726522191357,76.6653282172201
18,2,629.8763066202091,207.33623693379792,2,0.42746637573012913,-0.16477426495472924,0.08388383333372751,0.08089043162100795,-6.217248937900877e-15,-0.12797289647056465,0.010424854656748028,-0.043457607648365926,0.07637157193701105,-0.10941143049645152,0.14215346743498936,0.06968213381344812,-3.1086244689504383e-15,9.325873406851315e-15,0.0,-0.12971129647393154,-0.19604363796149915,0.23434713978548194,-0.007326666207127186,673.0,633.6559355243355,629.3547728176239,625.3308012917797,621.1666609665738,616.8654982598621,612.5643355531505,608.4789845231546,604.3762237021003,600.3459693576553,596.1881118510502,669.3728322454706,592.2129541921563,588.0,664.8470665664048,660.1712975190826,655.4955284717605,650.8197594244383,646.1439903771161,641.8897248415915,637.9696638682485,196.0,206.0,207.0,208.66919870822028,210.0,211.0,212.0,213.52101547684543,215.0,216.6540306423446,218.0,198.62716775452938,219.7870458078437,221.0,199.54168696959937,200.15156988881532,200.76145280803127,201.37133572724719,201.9812186464631,203.11027515840857,205.03033613175143,94.30752538169445
18,3,719.0913705583756,180.63790186125212,3,0.0,-0.21754330042546188,0.09253397598818491,-0.019107452156305715,-0.09612107287149696,0.04793079378316456,0.23327874920298797,-0.18908875433221084,-0.06942623961432925,-0.35204200684996945,-0.06839149773189579,0.21557505461436488,0.0,-0.21557505461436488,0.0,0.0,0.07528423769749715,0.05297782482384639,-0.16923375604241642,764.0,723.3141505608032,718.8214391993145,714.7136336255846,710.4425566850261,706.2051292593118,702.1376364760902,697.9851763716222,693.4185027047811,689.1881205267658,685.0803149530361,759.4333263331589,682.0,679.0,754.8666526663178,750.7141925618498,745.7333053326356,741.1666316657945,736.5999579989534,732.0332843321123,727.6228367844008,171.0,177.0,178.1785608006856,180.28636637441537,182.0,183.79487074068828,186.0,188.0,189.0,190.8118794732341,192.91968504696382,172.0,196.2617534579051,200.0,173.0,173.0,173.0,174.0,175.0,176.0,176.62283678440073,99.6177445842837
18,4,807.4069767441861,163.24031007751938,4,0.3416065116027074,-0.4966931662500005,0.47781915877770453,-0.2308573663432978,0.24973137381559374,-0.24973137381558663,0.09414268584219387,0.06942096023830491,0.06002640199651399,-0.2087777860464919,6.661338147750939e-15,-0.3113122049566477,0.15947764798190667,-0.41783718063723363,0.4030249186067061,-0.2686162130283747,0.2686162130283747,0.0,0.24973137381558663,846.0,811.9562445840514,807.6213203435597,804.0811922830251,799.7798989873223,795.8591883092038,792.3526911934581,788.4319805153394,784.361522368915,780.1763455967291,775.8878679656441,842.3489592359915,771.943933982822,768.0,838.1585786437628,834.4610912703474,830.5171572875254,827.2248737341529,823.3041630560342,819.7976659402888,815.8769552621701,152.0,164.0,164.0,165.91880771697492,166.0,167.0,167.0,168.0,168.63847763108504,169.0,169.11213203435594,153.65104076400854,170.05606601717798,171.0,154.0,155.5389087296526,156.48284271247462,159.0,160.0,162.0,163.0,86.69848480983497
18,5,966.3530895334173,326.80580075662044,5,0.18924830860745812,0.0,-1.3100631690576847e-14,2.9976021664879227e-14,-1.3100631690576847e-14,-1.687538997430238e-14,0.0,1.3100631690576847e-14,3.774758283725532e-15,-3.774758283725532e-15,0.16306764117204353,3.774758283725532e-15,-3.774758283725532e-15,-1.3100631690576847e-14,3.375077994860476e-14,-5.440092820663267e-14,3.752553823233029e-14,0.0,-3.774758283725532e-15,990.0,969.439391929858,967.0,964.560608070142,962.1212161402842,959.6818242104262,957.2424322805682,954.8030403507104,952.3636484208525,949.9242564909946,947.4848645611366,988.9545273687213,945.0454726312787,942.0,986.5151354388634,984.0757435090054,981.6363515791475,979.1969596492896,976.7575677194316,974.3181757895738,971.8787838597159,271.0,321.30808549699816,327.0,332.69191450300184,338.3838290060036,344.07574350900546,349.76765801200725,355.45957251500903,361.1514870180108,366.84340152101265,372.53531602401443,275.7727694729837,378.2272305270163,383.0,281.46468397598557,287.15659847898735,292.8485129819892,298.54042748499097,304.23234198799275,309.9242564909946,315.6161709939964,123.85236969382254
18,6,991.4955863808323,285.62295081967216,6,-0.1807996827022076,-1.7985612998927536e-14,1.9317880628477724e-14,-1.3322676295501878e-15,0.0,2.6645352591003757e-15,-2.19824158875781e-14,2.0650148258027912e-14,-1.7985612998927536e-14,1.532107773982716e-14,-0.1908659236767003,-1.7985612998927536e-14,1.9317880628477724e-14,-1.9317880628477724e-14,3.708144902248023e-14,-3.708144902248023e-14,0.0,1.9317880628477724e-14,-1.3322676295501878e-15,1002.0,992.9145960873315,992.0,991.0854039126687,990.1708078253372,989.2562117380057,988.3416156506743,987.4270195633428,986.5124234760115,985.59782738868,984.6832313013487,1000.2313647859828,983.7686352140172,984.0,999.3167686986513,998.40217261132,997.4875765239885,996.5729804366572,995.6583843493256,994.7437882619943,993.8291921746629,225.0,279.80107096364253,286.0,292.19892903635747,298.3978580727149,304.59678710907235,310.7957161454298,316.9946451817872,323.1935742181447,329.3925032545021,335.59143229085953,230.20963867278294,341.79036132721706,347.0,236.4085677091404,242.60749674549788,248.8064257818553,255.00535481821277,261.2042838545702,267.40321289092765,273.6021419272851,125.32072007574396
18,7,991.9982608695652,224.89217391304348,7,-0.22152480507872396,-4.8627768478581856e-14,4.8627768478581856e-14,-2.4202861936828413e-14,4.440892098500626e-16,-4.440892098500626e-16,2.4202861936828413e-14,-2.4202861936828413e-14,4.440892098500626e-16,-4.440892098500626e-16,0.2634103946624087,6.661338147750939e-16,-6.661338147750939e-16,2.4424906541753444e-14,-2.398081733190338e-14,0.0,-2.4646951146678475e-14,4.884981308350689e-14,-2.220446049250313e-16,995.0,992.6608013010186,992.5068239888483,992.3528466766782,992.1988693645078,992.0448920523376,991.8909147401673,991.7369374279971,991.5829601158267,991.4289828036565,991.2750054914862,993.8926197983807,991.121028179316,990.0,993.7386424862104,993.5846651740402,993.43068786187,993.2767105496996,993.1227332375294,992.9687559253591,992.814778613189,179.0,220.6223605357689,225.29300567160027,229.96365080743163,234.634295943263,239.30494107909436,243.97558621492567,248.64623135075703,253.3168764865884,257.98752162241976,262.65816675825107,183.25719944911808,267.32881189408243,271.0,187.92784458494947,192.59848972078078,197.26913485661217,201.93977999244353,206.61042512827487,211.2810702641062,215.95171539993757,93.46365068309339
18,8,989.2451708766716,216.65676077265974,8,-0.2526613620489193,-2.1316282072803006e-14,2.0650148258027912e-14,-1.9984014443252818e-14,1.9984014443252818e-14,6.661338147750939e-16,-2.1316282072803006e-14,2.0872192862952943e-14,-2.020605904817785e-14,1.9984014443252818e-14,0.2200717349773733,0.2455478883202047,0.08915446270237948,-0.001291184623521291,-2.1316282072803006e-14,0.0,2.1316282072803006e-14,-2.1316282072803006e-14,2.1316282072803006e-14,986.0,989.7089656111359,989.8283081915243,989.9476507719129,990.0669933523013,990.1863359326899,990.3056785130783,990.4250210934667,990.5443636738553,990.6637062542437,990.7830488346323,986.5537642022138,990.9023914150207,990.0,988.4221050497326,989.0,989.1122527091934,989.2315952895818,989.3509378699704,989.4702804503589,989.5896230307474,163.0,211.6124181122487,217.10217681011926,222.5919355079897,228.0816942058601,233.57145290373066,239.06121160160106,244.55097029947163,250.04072899734203,255.53048769521246,261.020246393083,168.3844105055345,266.5100050909534,271.0,173.4221050497327,178.67378887031134,184.16362462289635,189.65338332076692,195.14314201863732,200.63290071650772,206.1226594143783,109.82111493212633
18,9,936.9565217391304,385.7254004576659,9,0.9719409311048094,-4.440892098500626e-15,-4.440892098500626e-15,8.881784197001252e-15,8.881784197001252e-15,-2.220446049250313e-14,1.7763568394002505e-14,-8.881784197001252e-15,0.0037192169339546055,0.20092259289583048,-1.1546319456101628e-14,0.26248165747262564,-4.440892098500626e-15,-4.440892098500626e-15,-4.440892098500626e-15,8.881784197001252e-15,-4.440892098500626e-15,-4.440892098500626e-15,8.881784197001252e-15,967.0,941.8254521117553,937.9449869189507,934.0645217261462,930.1840565333416,926.303591340537,922.4231261477323,918.5426609549278,914.6621957621231,910.7817305693186,907.0022638741092,970.8300279254806,902.0011319370545,897.0,968.9887084613874,965.1082432685828,961.2277780757781,957.3473128829736,953.4668476901691,949.5863824973644,945.7059173045599,328.0,379.9802634487538,385.89335326636086,391.8064430839678,397.7195329015748,403.6326227191818,409.54571253678876,415.4588023543958,421.3718921720028,427.2849819896097,432.9977361258908,333.0,437.9988680629454,443.0,338.5886347255049,344.5017245431119,350.41481436071894,356.32790417832587,362.24099399593285,368.1540838135399,374.06717363114683,141.45337225199742
18,10,1114.6683673469388,300.22576530612247,10,-0.18885339771324516,-8.215650382226158e-15,-2.5091040356528538e-14,2.90878432451791e-14,0.0,0.0,0.0,-3.3084646133829665e-14,6.639133687258436e-14,-6.639133687258436e-14,3.3084646133829665e-14,-3.3084646133829665e-14,3.3084646133829665e-14,0.0,4.218847493575595e-15,-8.215650382226158e-15,8.215650382226158e-15,-8.215650382226158e-15,8.215650382226158e-15,1089.0,1112.0558427569308,1114.778038869937,1117.5002349829433,1120.2224310959498,1122.944627208956,1125.6668233219623,1128.3890194349685,1131.1112155479748,1133.8334116609813,1136.5556077739873,1090.2782738528806,1139.2778038869938,1142.0,1093.0004699658869,1095.7226660788933,1098.4448621918996,1101.1670583049058,1103.889254417912,1106.6114505309183,1109.3336466439246,246.0,294.55716408343454,300.0519673485769,305.54677061371916,311.0415738788615,316.53637714400384,322.03118040914615,327.52598367428845,333.02078693943076,338.5155902045731,344.0103934697154,250.59873796229607,349.5051967348577,355.0,256.0935412274384,261.5883444925807,267.083147757723,272.5779510228653,278.0727542880077,283.5675575531499,289.0623608182923,122.64292005702592
