ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_RawBF,Intensity_IntegratedIntensity_RawBF,Intensity_LowerQuartileIntensity_RawBF,Intensity_MADIntensity_RawBF,Intensity_MassDisplacement_RawBF,Intensity_MaxIntensityEdge_RawBF,Intensity_MaxIntensity_RawBF,Intensity_MeanIntensityEdge_RawBF,Intensity_MeanIntensity_RawBF,Intensity_MedianIntensity_RawBF,Intensity_MinIntensityEdge_RawBF,Intensity_MinIntensity_RawBF,Intensity_StdIntensityEdge_RawBF,Intensity_StdIntensity_RawBF,Intensity_UpperQuartileIntensity_RawBF,Location_CenterMassIntensity_X_RawBF,Location_CenterMassIntensity_Y_RawBF,Location_CenterMassIntensity_Z_RawBF,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_RawBF,Location_MaxIntensity_Y_RawBF,Location_MaxIntensity_Z_RawBF,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
16,1,4673,33205,922,593,693,448,794.6359940081318,539.9777444896213,6.109434631366038,0.9847299701765595,77.13526037129463,1,0.14073181749736485,0.16368126681738554,273.8740631968511,268.6037974415105,10.63014581273465,4.782721340800937,4.47213595499958,49.09648768953107,47.67838778135857,1.027680861294062,598.9676041556469,0.5355260142104057,17.726665215566754,130.65650470089167,0.021576257422566414,0.00633249431848526,7.0858742305958815,0.04425116255879402,0.04425116255879402,0.03581144487993284,0.027959876888699265,0.02702372707426548,0.021377889439463615,0.011367971077561378,0.0044256259063610946,0.0076072609132428705,0.03474097698926926,800.790749515355,543.4889548590137,0.0,794.6359940081318,539.9777444896213,913.0,585.0,0.0,1,4,0.2005740245896277,-0.07855345492639348,-0.13905701244097363,-0.017556425989619817,0.003556472252624454,-0.03816174880217571,-0.03429093589122245,0.05601496018671853,-0.06686971619446111,0.017343370662488755,0.12187816603864429,0.053599519949412255,-1.3766765505351941e-14,-0.05359951994938961,-6.5503158452884236e-15,-0.15171434245117388,-0.04885968213845859,-0.10322900443713323,-0.09989395666260037,694.0,776.8876739061507,788.7417476594144,801.0100349750512,814.0737046449237,827.3497150683118,840.4181025049452,853.6880006733386,867.1406638158392,880.2956431164778,893.8065711192339,704.7252416861259,907.2245057821799,920.0,713.0362698098787,720.6401911524449,728.2441124950113,736.5551406187641,744.866168742517,755.2985172098294,766.0237588959553,449.0,544.0,551.0,557.0,561.268426161231,565.3497150683118,569.4181025049452,573.0,576.1406638158392,580.0,583.0,458.7252416861259,586.2245057821799,591.0,470.0362698098787,481.64019115244497,493.2441124950112,504.5551406187641,515.866168742517,526.2985172098294,536.0237588959553,295.0713737975088
16,2,4885,23842,1209,542,947,451,1086.82088024565,479.71136131013304,6.401049390139808,0.9678703564541006,78.86555126309123,1,0.20489052931801024,0.1562243843236708,273.9949184089802,266.1296676434253,10.770329614269007,4.787282313955809,4.47213595499958,67.12996461450862,68.89595173151294,1.446466915415002,626.848809129029,0.4168800136542072,19.84884414821863,140.12947334256023,0.021774623543024063,0.006965741515159607,0.7044320435399726,0.04420538619160652,0.04478522762656212,0.0368937623572837,0.028685664962653068,0.029259175062179565,0.02395666390657425,0.011810483410954475,0.002510141248766978,0.007539947221608467,0.035950254648923874,1086.5485247802374,480.36101275854656,0.0,1086.82088024565,479.71136131013304,1070.0,455.0,0.0,2,5,-0.20644557803208033,0.18216747757727098,0.16023537854801984,0.07004665687353329,0.1606647379200375,0.20584857715512728,0.09496219790018146,0.1447290831883946,-0.0369287265484074,-0.11643943768319054,-0.1360900021452054,-0.07154056326100972,-0.00140820368127767,-0.14901537921357044,0.0,0.07547820443854197,0.026317816026978524,0.23650860804517326,-0.06877396891957333,948.0,1075.1793199977812,1090.346194351134,1104.6803304338987,1118.6159381753807,1132.1650236498772,1144.8354294679332,1156.3342624107354,1167.2473089159105,1176.039035077526,1185.0,962.190737687308,1195.2082738383842,1207.0,976.7956889369891,990.9904021739968,1005.1771643116051,1018.5394748741669,1031.9017854367287,1045.6783095616638,1059.7833846711524,488.0,463.0,461.65380564886584,463.0,466.61593817538073,471.16502364987707,477.8354294679331,487.3342624107353,498.24730891591054,510.0390350775262,521.1748738114883,489.0,531.2082738383843,540.0,487.0,484.00959782600313,481.0,476.0,471.0,467.0,463.3041538322119,308.6675674885455
16,3,4820,35358,538,860,372,647,429.7423236514523,772.596887966805,6.15995261379786,0.9764843198030787,78.33910010731222,1,0.1363199275977148,0.16233891114033416,275.4203799916617,267.41914665932205,10.63014581273465,4.807942262934373,4.47213595499958,59.30513324517247,59.37744860836508,0.642921298576882,610.8254685319159,0.4538606403013183,16.30185403302312,117.06652981974185,0.01878385618329048,0.005554283037781715,5.760287396284367,0.038803692907094955,0.038803692907094955,0.03183955865824828,0.024287661788328183,0.023437857627868652,0.020004577934741974,0.01095597818493843,0.0035226605450852442,0.006576692772288643,0.03013656847178936,433.72051490868023,776.7628098586205,0.0,429.7423236514523,772.596887966805,478.0,840.0,0.0,3,8,0.1515670360293513,-0.10020770798168566,-0.0863317544354657,-0.07812862373123008,-0.07308750184115753,-0.06264347703933659,-0.0007891105170824142,-0.054084817733858426,-0.09450537864893116,0.07973491471663025,-0.039818679639879784,0.07010543166563621,0.07385880403129175,0.0,0.002740663600715898,-0.15249226475261568,-0.15454171813491913,-0.02531750649477904,-0.16889753128875562,373.0,408.32809024747945,416.8988640175084,426.88385134991046,437.8145098856677,449.20749232991636,461.0146883365382,473.16694643002637,485.32350663768227,497.7729600641516,510.728753737264,379.0,523.2576533547171,536.0,383.0,386.0,388.0,390.0,392.0,396.0,402.0,648.0,770.3280902474794,781.8988640175085,792.8838513499104,803.0,812.0,820.0,827.1669464300264,834.3235066376823,840.7729600641517,846.0,660.9267310681234,852.2576533547171,858.0,674.6818892609932,688.5601530794806,702.8526304603411,717.1451078412015,731.7286931588174,745.1927434149317,757.8283665462997,302.41809011213286
16,4,4771,28815,1059,747,804,634,920.8786417941732,712.8557954307273,6.239260111342543,0.9775394269744911,77.93988624530742,1,0.16557348603158079,0.16027541441685836,277.1135544676844,271.1844390815963,10.44030650891055,4.771076761358162,4.47213595499958,58.57380157158976,58.402408873299706,1.2092758831248518,611.6122650963196,0.44819163926726163,23.452475817874074,158.23431809991598,0.02540627121925354,0.00802624598145485,3.022145990798892,0.05072098970413208,0.051392387598752975,0.04510091503437322,0.033165860008366375,0.032379645854234695,0.02052338421344757,0.012268253602087498,0.0048614456703276595,0.009814776459298206,0.04228656366467476,923.8630327467697,713.3320065517249,0.0,920.8786417941732,712.8557954307273,971.0,745.0,0.0,4,12,0.052842437151620736,0.0,-0.17950221795030288,-0.07946586380317831,-0.02653067374036669,-0.22034816504327742,0.07076929236355255,-0.062490280180365496,-0.008187366674322183,0.021868295451649714,0.1756223613353264,-0.026411448864295806,-0.04888160947896891,0.04888160947896891,-5.218048215738236e-15,-0.07793788957875647,-0.12019337706639088,-0.07449668254354569,-0.15222713072554522,805.0,905.0302099912172,918.2920001911085,931.5537903909998,945.4553822228635,959.7342250402747,972.9971823492999,985.8894027560777,1000.7622363270677,1015.2666672140783,1028.9426709763427,816.0,1042.9423338389745,1057.0,826.4412950630481,837.2832629381319,848.0039104696559,858.8458783447396,869.6878462198234,880.5776974033001,892.5968469160722,635.0,723.0,728.0,733.0,735.5446177771364,737.0,737.9971823492999,736.1105972439223,735.0,733.0,731.0,645.433363075145,729.2644165402563,730.0,656.4412950630481,667.2832629381319,677.0039104696559,687.8458783447396,698.6878462198233,708.0,716.0,306.6571602351356
16,5,4963,32000,849,770,593,645,706.8003223856539,730.1690509772316,6.427284256409454,0.9834789265683795,79.49269061065057,1,0.15509375,0.1555867081812624,291.1264892259939,282.68179990936807,10.770329614269007,4.774060687641476,4.47213595499958,56.002118051707406,52.70048951606313,1.2159063000758077,633.1269837220809,0.4725316576216319,21.784176414832473,148.79426314495504,0.0235904473811388,0.0065384916961193085,4.9185823948195555,0.04904249683022499,0.04904249683022499,0.040118188609267906,0.029980709882118685,0.029274433851242065,0.023254750296473503,0.011627375148236752,0.004602643405659995,0.008331977735150469,0.036987870931625366,711.5916672266287,731.2805667843584,0.0,706.8003223856539,730.1690509772316,834.0,757.0,0.0,5,13,-0.02325958307774445,-0.1747853562070925,-0.1795300681371152,0.0274099181404036,0.10767833537504554,0.04420087715810052,-0.07413776038293401,0.03601957819146989,0.15132216547120173,0.0,0.14623733473182332,-0.10079030866267225,-0.11442154541451777,-0.04510538158645294,-0.09173368117080638,-0.04801718337054439,-0.09949856827940962,-0.15451295728407116,-0.0571036703978931,594.0,690.1508687993496,704.1013251839707,718.2853198688452,732.7056812723001,747.8842370324081,761.7179671350727,775.9033233415496,790.7310978610087,804.9218929922522,819.2240710364168,601.2940351711054,833.5262490805815,847.0,609.0,617.8774579057738,628.4550910806072,639.7398310366273,651.6103574302742,663.7737770427348,676.522983092822,646.0,740.1508687993497,745.0,747.2853198688452,747.0,747.1157629675919,748.7179671350727,751.0,752.2689021389913,754.0,758.0,659.2940351711054,762.0,768.0,672.5955890760843,684.8774579057737,696.4550910806072,707.7398310366274,717.6103574302742,726.7737770427348,734.522983092822,319.1806458731422
16,6,4986,17160,1519,837,1233,777,1378.7184115523467,799.0507420778179,6.523921566439195,0.9841050748204451,79.67667393942547,1,0.29055944055944055,0.15328203900308499,293.0105378278057,285.56785533389433,11.0,4.792245069052762,4.47213595499958,52.31364608982253,52.03491117337769,1.5562976962872974,639.3452377915607,0.4822516684398878,24.74366375245154,159.84884469863027,0.02376592718064785,0.008484017103910446,4.154975400780701,0.05047684535384178,0.05122453719377518,0.043333912000790786,0.032059535639516704,0.0316624715924263,0.029282063245773315,0.012451361864805222,0.0036432166686610067,0.009569583007165016,0.040634773671627045,1374.604885939136,799.6361715018758,0.0,1378.7184115523467,799.0507420778179,1258.0,810.0,0.0,6,21,-0.1994396324676097,0.029207196246322495,0.09025560185501322,2.3037127760972e-15,0.12820188646225011,0.17099390208109203,0.09004998748552623,0.14615069287194477,-0.0050726328882678695,-0.0700757952229576,-0.13660254509171016,-0.04705961622435059,-0.09692025185596423,-0.022935699024577927,0.02364202963186457,0.12286028079916694,0.1028395905944824,-0.020728640950736996,0.08951688740174414,1234.0,1364.265867791137,1378.696455850143,1394.6555395769592,1408.66928759556,1422.6830356141604,1437.5252107575075,1451.3811014053658,1464.7242796699625,1477.3276804510535,1490.2980040338848,1249.25638870572,1503.283171901633,1517.0,1264.0985638490667,1278.6652029208622,1292.6749242380426,1306.554021467242,1320.5677694858427,1335.2898746272108,1349.8379062101635,817.0,788.0,787.3035441498571,787.0,788.0,789.0,792.0,797.3811014053659,804.0,812.7457603382902,821.6490020169424,817.0,829.2831719016331,835.0,814.0,810.3347970791376,805.3250757619572,800.0,795.0,791.7101253727891,790.0,321.696316609323
16,7,4758,38070,1698,1000,1463,838,1573.1147540983607,930.0689365279529,6.190888277465088,0.9936949280445928,77.8336286822727,1,0.12498029944838455,0.1615277089783727,287.1527500142797,282.3473038652928,10.63014581273465,4.761731303837185,4.47213595499958,34.816297625870206,32.19492038311788,0.9347901647233064,608.4062043356594,0.6669470142977292,17.691264308989048,141.679210039787,0.02366674318909645,0.006134124472737312,1.818035672009029,0.04409857466816902,0.04600594937801361,0.03678017527856351,0.029777051290413407,0.03009079210460186,0.025741970166563988,0.012909132987260818,0.0032222692794294885,0.007075952315399568,0.035988401621580124,1571.719092532288,928.903868934341,0.0,1573.1147540983607,930.0689365279529,1518.0,880.0,0.0,7,24,0.052125169986213526,-9.325873406851315e-15,-0.05219766821798255,-0.0023472510550418546,-0.10260632442479933,-0.057010788345890906,0.05459351371857646,-0.10937031476772574,-0.0027221445189782867,0.011431120593782207,-0.164390486754718,0.09872555056759758,0.20177102614383602,-0.1064612996175166,-0.04765486326315971,-0.010395946257730215,-0.029177234272530717,-0.009208945101536692,-0.09908861386857437,1464.0,1558.1658387723628,1569.7357901158662,1581.3057414593698,1593.1685860216867,1605.0444495581712,1617.4800615839476,1630.2215858027048,1642.6702168026486,1655.7046342402195,1668.8988990859816,1476.0289087691576,1682.122899268259,1696.0,1487.5903929302108,1498.5745578360875,1506.730295617218,1516.7144605230947,1526.9915186477847,1537.0,1547.4243145536054,839.0,927.1658387723628,935.7357901158663,944.3057414593698,952.1685860216867,960.0,966.4800615839476,972.2215858027049,978.6702168026487,983.7046342402195,988.7595596343926,847.0,994.0,997.0,855.5903929302108,865.5745578360875,876.730295617218,887.7144605230947,897.9915186477847,907.7940384765454,917.4243145536054,302.3948283772056
16,8,5061,28968,763,982,479,880,616.2649673977475,922.1296186524403,6.653464161602839,0.9949211692162514,80.27369018492085,1,0.17471002485501244,0.15029764581449206,303.0034371480388,299.16216338300535,10.44030650891055,4.794072692782762,4.47213595499958,33.41708030009821,30.49947024904457,-1.1908711763359663,650.4995667241113,0.7122150295524908,22.78446637839079,141.55826704297215,0.020096132531762123,0.007560845464468002,3.5622816300856,0.0480048842728138,0.0480048842728138,0.040255240951220475,0.02797041435348195,0.026390478014945984,0.020248722285032272,0.01020828541368246,0.0038705466317550613,0.009197524456022102,0.03671320527791977,619.625853514485,920.9488159922273,0.0,616.2649673977475,922.1296186524403,728.0,881.0,0.0,8,27,0.0,0.03682055416111574,-0.10169055596781584,0.050572804028591545,-0.034991592171517816,0.07024332370251463,0.01586602040823104,-0.1016905559678194,0.20149976603227548,0.05714874759615851,0.02456657389830008,0.0,0.0,-0.017338149646815904,-0.10442750951388513,-0.018186143083104955,1.7763568394002505e-15,-0.07219254715711854,-0.14114046730552232,761.0,627.2805519803518,614.0563491861038,600.621424945612,587.7722871427472,574.630256121069,561.6904545570493,548.3461940777124,534.9112698372207,522.062132034356,508.05857864376264,745.7280699909993,493.7278174593052,480.0,730.4561399819986,715.1842099729979,699.9122799639972,684.7456890143241,670.1968470707421,655.7533441864877,641.309841302233,883.0,910.0,916.9436508138962,923.378575054388,931.2277128572528,938.369743878931,946.0,952.6538059222876,959.0887301627793,966.937867965644,972.0,885.0,976.2721825406948,980.0,887.0,889.0,891.0,893.2543109856759,897.0,901.0,905.0,322.00714267493726
16,9,4770,25286,1215,994,946,900,1078.514465408805,950.112997903564,6.269087173171735,0.9968504970792464,77.93171773024592,1,0.18864193624930792,0.15951285607886476,287.40836832935565,283.0282671395209,10.44030650891055,4.7884243001192095,4.47213595499958,24.270046148512524,22.792564486363386,1.2933336150922445,613.0081886954629,0.8652276437511337,27.351827319711447,182.5207299431786,0.02877851575613022,0.010284580290317535,1.0927735325067311,0.054688334465026855,0.05589379742741585,0.05083982773180566,0.03826430397131627,0.03782711550593376,0.02830548584461212,0.013015945442020893,0.0037125890331853287,0.010880231991201294,0.049759671092033386,1077.4830470234215,949.7519852893247,0.0,1078.514465408805,950.112997903564,1095.0,963.0,0.0,9,29,-0.05540454486401569,-0.036335964406301435,0.0,0.07586206668227483,0.049523539944484885,-0.09854058505950813,-0.026845021567254962,0.018644655059188553,0.11029630008779515,0.024001863560663916,0.14645149969282545,-0.08687135800431833,-3.497202527569243e-15,-0.0962218754200101,-0.0365801478473442,-0.0327309578510695,-0.06481162070460647,0.03407480963460169,0.0022611547717031333,947.0,1064.5183080790466,1078.2027466295535,1092.0867085066047,1105.970670383656,1119.4404186983343,1132.6435852669133,1146.3799153276905,1160.263877204742,1174.3103824133973,1187.4944817708538,958.8676961246927,1200.5500165231588,1213.0,971.0400016927448,983.6813228826768,996.3226440726089,1009.6031644881309,1023.144404151376,1036.673966624017,1050.5579285010685,901.0,947.5183080790466,951.0,954.0,957.0,961.0,965.6435852669134,969.0,972.0,975.3103824133974,980.0,908.8676961246927,985.0,992.0,916.0,922.0,928.0,932.8015822440655,937.1444041513761,941.0,944.0,302.5320512834124
16,10,4615,25956,622,1036,370,933,491.129360780065,1000.6060671722644,7.229070185405468,0.9619443665274942,76.65507484147919,1,0.1778008938203113,0.13833037643193272,271.24038408102876,256.1288738116029,10.44030650891055,4.569728760519947,4.242640687119285,74.2654790733929,74.11518083418731,1.3316412689345465,647.4884194358182,0.3667646825081459,19.18973073363304,126.82685635983944,0.021240558475255966,0.00641641765832901,4.8640661311885625,0.04330510273575783,0.04330510273575783,0.03553653839561674,0.027481442331492835,0.026634622365236282,0.015259021893143654,0.0120393680408597,0.005173393626862537,0.007715735926235423,0.03465705364942551,495.9858961984026,1000.8766278105841,0.0,491.129360780065,1000.6060671722644,583.0,1011.0,0.0,10,32,-0.04694092756356394,-0.130183877245647,-0.18835575043859332,-0.07506599202963408,-0.2068729381208097,-0.08036508018093691,-0.07671929701829056,0.07671929701829056,-0.05597180521594208,-0.04518601245884113,-0.040030663600584326,0.0,0.09606145567627367,-0.04644947327022919,-0.04961198240604692,-0.04687251759416411,-0.0010953912356133078,-0.1068095275051073,-0.2160196437020419,371.0,473.8754225850802,487.30363748076627,501.44920911880695,515.0547964318964,529.0527482618918,542.6801846204482,555.8715583711646,568.6487185595079,581.8400923102242,594.7293566462547,381.6708555828054,607.4469009994269,620.0,393.0488179467973,404.42678031078924,415.2189562371543,426.4755982575866,437.8535606215786,449.77635210658866,461.61878056464786,934.0,1017.8754225850802,1022.3036374807663,1025.0,1025.0,1023.9472517381082,1020.0,1015.0,1009.0,1004.0,998.2706433537452,943.6708555828054,991.9148242504298,985.0,953.0488179467974,962.4267803107894,973.2189562371543,983.4755982575866,992.8535606215786,1001.7763521065887,1010.6187805646479,305.24883125163694
